171  66471 |Loss: 0.377 | Acc: 87.500% 
171  66683 |Loss: 0.351 | Acc: 88.520% 
171  66684 |Loss: 0.351 | Acc: 88.511% 
171  66685 |Loss: 0.352 | Acc: 88.514% 
171  66686 |Loss: 0.352 | Acc: 88.516% 
171  66687 |Loss: 0.351 | Acc: 88.540% 
171  66688 |Loss: 0.350 | Acc: 88.557% 
171  66689 |Loss: 0.350 | Acc: 88.556% 
171  66690 |Loss: 0.350 | Acc: 88.562% 
171  66691 |Loss: 0.350 | Acc: 88.575% 
171  66692 |Loss: 0.350 | Acc: 88.594% 
171  66693 |Loss: 0.350 | Acc: 88.590% 
171  66694 |Loss: 0.350 | Acc: 88.599% 
171  66695 |Loss: 0.350 | Acc: 88.594% 
171  66696 |Loss: 0.350 | Acc: 88.582% 
171  66697 |Loss: 0.350 | Acc: 88.594% 
171  66698 |Loss: 0.350 | Acc: 88.593% 
171  66699 |Loss: 0.350 | Acc: 88.595% 
171  66700 |Loss: 0.350 | Acc: 88.584% 
171  66701 |Loss: 0.350 | Acc: 88.572% 
171  66702 |Loss: 0.349 | Acc: 88.594% 
171  66703 |Loss: 0.349 | Acc: 88.586% 
171  66704 |Loss: 0.350 | Acc: 88.588% 
171  66705 |Loss: 0.349 | Acc: 88.597% 
171  66706 |Loss: 0.349 | Acc: 88.599% 
171  66707 |Loss: 0.349 | Acc: 88.594% 
171  66708 |Loss: 0.349 | Acc: 88.583% 
171  66709 |Loss: 0.349 | Acc: 88.585% 
171  66710 |Loss: 0.349 | Acc: 88.600% 
171  66711 |Loss: 0.350 | Acc: 88.586% 
171  66712 |Loss: 0.349 | Acc: 88.598% 
171  66713 |Loss: 0.349 | Acc: 88.593% 
171  66714 |Loss: 0.349 | Acc: 88.605% 
171  66715 |Loss: 0.349 | Acc: 88.597% 
171  66716 |Loss: 0.349 | Acc: 88.592% 
171  66717 |Loss: 0.350 | Acc: 88.560% 
171  66718 |Loss: 0.349 | Acc: 88.562% 
171  66719 |Loss: 0.349 | Acc: 88.567% 
171  66720 |Loss: 0.349 | Acc: 88.584% 
171  66721 |Loss: 0.349 | Acc: 88.577% 
171  66722 |Loss: 0.349 | Acc: 88.560% 
171  66723 |Loss: 0.349 | Acc: 88.578% 
171  66724 |Loss: 0.348 | Acc: 88.613% 
171  66725 |Loss: 0.348 | Acc: 88.624% 
171  66726 |Loss: 0.348 | Acc: 88.617% 
171  66727 |Loss: 0.348 | Acc: 88.631% 
171  66728 |Loss: 0.347 | Acc: 88.642% 
171  66729 |Loss: 0.347 | Acc: 88.658% 
171  66730 |Loss: 0.347 | Acc: 88.663% 
171  66731 |Loss: 0.347 | Acc: 88.664% 
171  66732 |Loss: 0.347 | Acc: 88.642% 
171  66733 |Loss: 0.347 | Acc: 88.650% 
171  66734 |Loss: 0.347 | Acc: 88.651% 
171  66735 |Loss: 0.347 | Acc: 88.670% 
171  66736 |Loss: 0.346 | Acc: 88.684% 
171  66737 |Loss: 0.346 | Acc: 88.688% 
171  66738 |Loss: 0.347 | Acc: 88.654% 
171  66739 |Loss: 0.347 | Acc: 88.641% 
171  66740 |Loss: 0.347 | Acc: 88.628% 
171  66741 |Loss: 0.347 | Acc: 88.633% 
171  66742 |Loss: 0.347 | Acc: 88.649% 
171  66743 |Loss: 0.346 | Acc: 88.668% 
171  66744 |Loss: 0.346 | Acc: 88.680% 
171  66745 |Loss: 0.346 | Acc: 88.665% 
171  66746 |Loss: 0.346 | Acc: 88.672% 
171  66747 |Loss: 0.346 | Acc: 88.670% 
171  66748 |Loss: 0.346 | Acc: 88.661% 
171  66749 |Loss: 0.346 | Acc: 88.665% 
171  66750 |Loss: 0.346 | Acc: 88.664% 
171  66751 |Loss: 0.346 | Acc: 88.665% 
171  66752 |Loss: 0.346 | Acc: 88.677% 
171  66753 |Loss: 0.346 | Acc: 88.676% 
171  66754 |Loss: 0.346 | Acc: 88.691% 
171  66755 |Loss: 0.346 | Acc: 88.687% 
171  66756 |Loss: 0.346 | Acc: 88.683% 
171  66757 |Loss: 0.345 | Acc: 88.700% 
171  66758 |Loss: 0.345 | Acc: 88.710% 
171  66759 |Loss: 0.345 | Acc: 88.708% 
171  66760 |Loss: 0.345 | Acc: 88.720% 
171  66761 |Loss: 0.345 | Acc: 88.711% 
171  66762 |Loss: 0.345 | Acc: 88.715% 
171  66763 |Loss: 0.345 | Acc: 88.719% 
171  66764 |Loss: 0.345 | Acc: 88.733% 
171  66765 |Loss: 0.345 | Acc: 88.731% 
171  66766 |Loss: 0.345 | Acc: 88.733% 
171  66767 |Loss: 0.345 | Acc: 88.742% 
171  66768 |Loss: 0.345 | Acc: 88.740% 
171  66769 |Loss: 0.345 | Acc: 88.746% 
171  66770 |Loss: 0.345 | Acc: 88.753% 
171  66771 |Loss: 0.345 | Acc: 88.741% 
171  66772 |Loss: 0.345 | Acc: 88.737% 
171  66773 |Loss: 0.345 | Acc: 88.743% 
171  66774 |Loss: 0.344 | Acc: 88.757% 
171  66775 |Loss: 0.344 | Acc: 88.758% 
171  66776 |Loss: 0.344 | Acc: 88.769% 
171  66777 |Loss: 0.344 | Acc: 88.780% 
171  66778 |Loss: 0.344 | Acc: 88.791% 
171  66779 |Loss: 0.344 | Acc: 88.789% 
171  66780 |Loss: 0.344 | Acc: 88.785% 
171  66781 |Loss: 0.344 | Acc: 88.794% 
171  66782 |Loss: 0.344 | Acc: 88.795% 
171  66783 |Loss: 0.343 | Acc: 88.803% 
171  66784 |Loss: 0.344 | Acc: 88.799% 
171  66785 |Loss: 0.343 | Acc: 88.805% 
171  66786 |Loss: 0.343 | Acc: 88.803% 
171  66787 |Loss: 0.344 | Acc: 88.786% 
171  66788 |Loss: 0.343 | Acc: 88.795% 
171  66789 |Loss: 0.343 | Acc: 88.788% 
171  66790 |Loss: 0.344 | Acc: 88.777% 
171  66791 |Loss: 0.343 | Acc: 88.785% 
171  66792 |Loss: 0.343 | Acc: 88.798% 
171  66793 |Loss: 0.344 | Acc: 88.792% 
171  66794 |Loss: 0.343 | Acc: 88.802% 
171  66795 |Loss: 0.343 | Acc: 88.808% 
171  66796 |Loss: 0.343 | Acc: 88.799% 
171  66797 |Loss: 0.343 | Acc: 88.800% 
171  66798 |Loss: 0.343 | Acc: 88.803% 
171  66799 |Loss: 0.343 | Acc: 88.808% 
171  66800 |Loss: 0.343 | Acc: 88.797% 
171  66801 |Loss: 0.343 | Acc: 88.796% 
171  66802 |Loss: 0.343 | Acc: 88.797% 
171  66803 |Loss: 0.343 | Acc: 88.790% 
171  66804 |Loss: 0.343 | Acc: 88.772% 
171  66805 |Loss: 0.343 | Acc: 88.780% 
171  66806 |Loss: 0.343 | Acc: 88.781% 
171  66807 |Loss: 0.343 | Acc: 88.775% 
171  66808 |Loss: 0.343 | Acc: 88.774% 
171  66809 |Loss: 0.343 | Acc: 88.788% 
171  66810 |Loss: 0.343 | Acc: 88.794% 
171  66811 |Loss: 0.343 | Acc: 88.776% 
171  66812 |Loss: 0.344 | Acc: 88.772% 
171  66813 |Loss: 0.343 | Acc: 88.782% 
171  66814 |Loss: 0.343 | Acc: 88.783% 
171  66815 |Loss: 0.343 | Acc: 88.784% 
171  66816 |Loss: 0.343 | Acc: 88.787% 
171  66817 |Loss: 0.343 | Acc: 88.786% 
171  66818 |Loss: 0.343 | Acc: 88.777% 
171  66819 |Loss: 0.343 | Acc: 88.785% 
171  66820 |Loss: 0.344 | Acc: 88.770% 
171  66821 |Loss: 0.344 | Acc: 88.769% 
171  66822 |Loss: 0.344 | Acc: 88.774% 
171  66823 |Loss: 0.343 | Acc: 88.790% 
171  66824 |Loss: 0.343 | Acc: 88.787% 
171  66825 |Loss: 0.344 | Acc: 88.776% 
171  66826 |Loss: 0.344 | Acc: 88.773% 
171  66827 |Loss: 0.344 | Acc: 88.761% 
171  66828 |Loss: 0.344 | Acc: 88.766% 
171  66829 |Loss: 0.344 | Acc: 88.764% 
171  66830 |Loss: 0.344 | Acc: 88.765% 
171  66831 |Loss: 0.344 | Acc: 88.753% 
171  66832 |Loss: 0.344 | Acc: 88.747% 
171  66833 |Loss: 0.344 | Acc: 88.750% 
171  66834 |Loss: 0.344 | Acc: 88.743% 
171  66835 |Loss: 0.343 | Acc: 88.756% 
171  66836 |Loss: 0.343 | Acc: 88.764% 
171  66837 |Loss: 0.343 | Acc: 88.767% 
171  66838 |Loss: 0.343 | Acc: 88.763% 
171  66839 |Loss: 0.343 | Acc: 88.764% 
171  66840 |Loss: 0.343 | Acc: 88.756% 
171  66841 |Loss: 0.343 | Acc: 88.755% 
171  66842 |Loss: 0.343 | Acc: 88.754% 
171  66843 |Loss: 0.343 | Acc: 88.757% 
171  66844 |Loss: 0.343 | Acc: 88.766% 
171  66845 |Loss: 0.342 | Acc: 88.773% 
171  66846 |Loss: 0.342 | Acc: 88.770% 
171  66847 |Loss: 0.342 | Acc: 88.770% 
171  66848 |Loss: 0.342 | Acc: 88.763% 
171  66849 |Loss: 0.342 | Acc: 88.774% 
171  66850 |Loss: 0.342 | Acc: 88.781% 
171  66851 |Loss: 0.342 | Acc: 88.782% 
171  66852 |Loss: 0.342 | Acc: 88.780% 
171  66853 |Loss: 0.342 | Acc: 88.777% 
171  66854 |Loss: 0.342 | Acc: 88.776% 
171  66855 |Loss: 0.342 | Acc: 88.768% 
171  66856 |Loss: 0.342 | Acc: 88.763% 
171  66857 |Loss: 0.342 | Acc: 88.762% 
171  66858 |Loss: 0.342 | Acc: 88.773% 
171  66859 |Loss: 0.342 | Acc: 88.779% 
171  66860 |Loss: 0.342 | Acc: 88.774% 
171  66861 |Loss: 0.342 | Acc: 88.778% 
172  66862 |Loss: 0.253 | Acc: 91.406% 
172  66863 |Loss: 0.303 | Acc: 89.844% 
172  66864 |Loss: 0.302 | Acc: 88.802% 
172  66865 |Loss: 0.282 | Acc: 89.062% 
172  66866 |Loss: 0.304 | Acc: 88.906% 
172  66867 |Loss: 0.296 | Acc: 89.193% 
172  66868 |Loss: 0.295 | Acc: 89.397% 
172  66869 |Loss: 0.296 | Acc: 89.160% 
172  66870 |Loss: 0.297 | Acc: 89.410% 
172  66871 |Loss: 0.295 | Acc: 89.688% 
172  66872 |Loss: 0.291 | Acc: 89.986% 
172  66873 |Loss: 0.298 | Acc: 89.583% 
172  66874 |Loss: 0.297 | Acc: 89.543% 
172  66875 |Loss: 0.298 | Acc: 89.453% 
172  66876 |Loss: 0.297 | Acc: 89.531% 
172  66877 |Loss: 0.297 | Acc: 89.551% 
172  66878 |Loss: 0.300 | Acc: 89.568% 
172  66879 |Loss: 0.301 | Acc: 89.540% 
172  66880 |Loss: 0.303 | Acc: 89.474% 
172  66881 |Loss: 0.303 | Acc: 89.414% 
172  66882 |Loss: 0.300 | Acc: 89.583% 
172  66883 |Loss: 0.299 | Acc: 89.631% 
172  66884 |Loss: 0.297 | Acc: 89.742% 
172  66885 |Loss: 0.294 | Acc: 89.974% 
172  66886 |Loss: 0.295 | Acc: 89.969% 
172  66887 |Loss: 0.293 | Acc: 90.054% 
172  66888 |Loss: 0.296 | Acc: 89.931% 
172  66889 |Loss: 0.294 | Acc: 90.039% 
172  66890 |Loss: 0.294 | Acc: 89.978% 
172  66891 |Loss: 0.296 | Acc: 90.026% 
172  66892 |Loss: 0.296 | Acc: 90.020% 
172  66893 |Loss: 0.298 | Acc: 89.917% 
172  66894 |Loss: 0.298 | Acc: 89.915% 
172  66895 |Loss: 0.296 | Acc: 89.982% 
172  66896 |Loss: 0.297 | Acc: 89.911% 
172  66897 |Loss: 0.295 | Acc: 90.061% 
172  66898 |Loss: 0.294 | Acc: 90.097% 
172  66899 |Loss: 0.292 | Acc: 90.193% 
172  66900 |Loss: 0.294 | Acc: 90.124% 
172  66901 |Loss: 0.296 | Acc: 90.039% 
172  66902 |Loss: 0.296 | Acc: 90.091% 
172  66903 |Loss: 0.299 | Acc: 89.993% 
172  66904 |Loss: 0.299 | Acc: 89.935% 
172  66905 |Loss: 0.298 | Acc: 90.004% 
172  66906 |Loss: 0.297 | Acc: 90.052% 
172  66907 |Loss: 0.297 | Acc: 90.014% 
172  66908 |Loss: 0.298 | Acc: 89.977% 
172  66909 |Loss: 0.298 | Acc: 89.909% 
172  66910 |Loss: 0.302 | Acc: 89.748% 
172  66911 |Loss: 0.301 | Acc: 89.750% 
172  66912 |Loss: 0.302 | Acc: 89.798% 
172  66913 |Loss: 0.302 | Acc: 89.769% 
172  66914 |Loss: 0.302 | Acc: 89.814% 
172  66915 |Loss: 0.300 | Acc: 89.873% 
172  66916 |Loss: 0.299 | Acc: 89.901% 
172  66917 |Loss: 0.300 | Acc: 89.858% 
172  66918 |Loss: 0.299 | Acc: 89.885% 
172  66919 |Loss: 0.299 | Acc: 89.898% 
172  66920 |Loss: 0.302 | Acc: 89.804% 
172  66921 |Loss: 0.304 | Acc: 89.779% 
172  66922 |Loss: 0.302 | Acc: 89.844% 
172  66923 |Loss: 0.301 | Acc: 89.894% 
172  66924 |Loss: 0.303 | Acc: 89.782% 
172  66925 |Loss: 0.303 | Acc: 89.746% 
172  66926 |Loss: 0.303 | Acc: 89.736% 
172  66927 |Loss: 0.303 | Acc: 89.725% 
172  66928 |Loss: 0.304 | Acc: 89.681% 
172  66929 |Loss: 0.304 | Acc: 89.706% 
172  66930 |Loss: 0.304 | Acc: 89.708% 
172  66931 |Loss: 0.303 | Acc: 89.743% 
172  66932 |Loss: 0.302 | Acc: 89.800% 
172  66933 |Loss: 0.303 | Acc: 89.789% 
172  66934 |Loss: 0.302 | Acc: 89.822% 
172  66935 |Loss: 0.301 | Acc: 89.844% 
172  66936 |Loss: 0.303 | Acc: 89.771% 
172  66937 |Loss: 0.303 | Acc: 89.772% 
172  66938 |Loss: 0.302 | Acc: 89.793% 
172  66939 |Loss: 0.302 | Acc: 89.794% 
172  66940 |Loss: 0.303 | Acc: 89.755% 
172  66941 |Loss: 0.304 | Acc: 89.727% 
172  66942 |Loss: 0.303 | Acc: 89.738% 
172  66943 |Loss: 0.302 | Acc: 89.806% 
172  66944 |Loss: 0.302 | Acc: 89.768% 
172  66945 |Loss: 0.302 | Acc: 89.760% 
172  66946 |Loss: 0.303 | Acc: 89.752% 
172  66947 |Loss: 0.305 | Acc: 89.680% 
172  66948 |Loss: 0.306 | Acc: 89.673% 
172  66949 |Loss: 0.305 | Acc: 89.693% 
172  66950 |Loss: 0.305 | Acc: 89.730% 
172  66951 |Loss: 0.305 | Acc: 89.740% 
172  66952 |Loss: 0.304 | Acc: 89.741% 
172  66953 |Loss: 0.303 | Acc: 89.784% 
172  66954 |Loss: 0.304 | Acc: 89.768% 
172  66955 |Loss: 0.303 | Acc: 89.811% 
172  66956 |Loss: 0.302 | Acc: 89.877% 
172  66957 |Loss: 0.302 | Acc: 89.868% 
172  66958 |Loss: 0.302 | Acc: 89.884% 
172  66959 |Loss: 0.301 | Acc: 89.908% 
172  66960 |Loss: 0.300 | Acc: 89.931% 
172  66961 |Loss: 0.300 | Acc: 89.953% 
172  66962 |Loss: 0.301 | Acc: 89.937% 
172  66963 |Loss: 0.301 | Acc: 89.943% 
172  66964 |Loss: 0.300 | Acc: 89.965% 
172  66965 |Loss: 0.300 | Acc: 89.971% 
172  66966 |Loss: 0.301 | Acc: 89.970% 
172  66967 |Loss: 0.300 | Acc: 89.954% 
172  66968 |Loss: 0.300 | Acc: 89.975% 
172  66969 |Loss: 0.300 | Acc: 89.981% 
172  66970 |Loss: 0.300 | Acc: 90.009% 
172  66971 |Loss: 0.300 | Acc: 90.014% 
172  66972 |Loss: 0.300 | Acc: 89.992% 
172  66973 |Loss: 0.301 | Acc: 89.976% 
172  66974 |Loss: 0.302 | Acc: 89.975% 
172  66975 |Loss: 0.301 | Acc: 89.995% 
172  66976 |Loss: 0.301 | Acc: 89.980% 
172  66977 |Loss: 0.301 | Acc: 90.005% 
172  66978 |Loss: 0.300 | Acc: 90.044% 
172  66979 |Loss: 0.302 | Acc: 89.996% 
172  66980 |Loss: 0.302 | Acc: 90.028% 
172  66981 |Loss: 0.302 | Acc: 90.020% 
172  66982 |Loss: 0.301 | Acc: 90.037% 
172  66983 |Loss: 0.302 | Acc: 90.036% 
172  66984 |Loss: 0.302 | Acc: 90.028% 
172  66985 |Loss: 0.302 | Acc: 90.026% 
172  66986 |Loss: 0.302 | Acc: 90.044% 
172  66987 |Loss: 0.303 | Acc: 89.986% 
