151  58651 |Loss: 0.710 | Acc: 75.781% 
151  58806 |Loss: 0.729 | Acc: 73.197% 
151  58807 |Loss: 0.729 | Acc: 73.199% 
151  58808 |Loss: 0.728 | Acc: 73.230% 
151  58809 |Loss: 0.727 | Acc: 73.266% 
151  58810 |Loss: 0.727 | Acc: 73.267% 
151  58811 |Loss: 0.727 | Acc: 73.234% 
151  58812 |Loss: 0.728 | Acc: 73.230% 
151  58813 |Loss: 0.728 | Acc: 73.207% 
151  58814 |Loss: 0.728 | Acc: 73.195% 
151  58815 |Loss: 0.728 | Acc: 73.224% 
151  58816 |Loss: 0.728 | Acc: 73.221% 
151  58817 |Loss: 0.729 | Acc: 73.185% 
151  58818 |Loss: 0.729 | Acc: 73.172% 
151  58819 |Loss: 0.729 | Acc: 73.174% 
151  58820 |Loss: 0.729 | Acc: 73.171% 
151  58821 |Loss: 0.730 | Acc: 73.122% 
151  58822 |Loss: 0.731 | Acc: 73.133% 
151  58823 |Loss: 0.730 | Acc: 73.158% 
151  58824 |Loss: 0.730 | Acc: 73.173% 
151  58825 |Loss: 0.730 | Acc: 73.170% 
151  58826 |Loss: 0.729 | Acc: 73.198% 
151  58827 |Loss: 0.729 | Acc: 73.239% 
151  58828 |Loss: 0.729 | Acc: 73.249% 
151  58829 |Loss: 0.729 | Acc: 73.245% 
151  58830 |Loss: 0.729 | Acc: 73.255% 
151  58831 |Loss: 0.729 | Acc: 73.239% 
151  58832 |Loss: 0.729 | Acc: 73.197% 
151  58833 |Loss: 0.729 | Acc: 73.181% 
151  58834 |Loss: 0.729 | Acc: 73.208% 
151  58835 |Loss: 0.729 | Acc: 73.205% 
151  58836 |Loss: 0.729 | Acc: 73.227% 
151  58837 |Loss: 0.728 | Acc: 73.249% 
151  58838 |Loss: 0.728 | Acc: 73.259% 
151  58839 |Loss: 0.728 | Acc: 73.256% 
151  58840 |Loss: 0.728 | Acc: 73.252% 
151  58841 |Loss: 0.728 | Acc: 73.221% 
151  58842 |Loss: 0.728 | Acc: 73.210% 
151  58843 |Loss: 0.728 | Acc: 73.215% 
151  58844 |Loss: 0.729 | Acc: 73.208% 
151  58845 |Loss: 0.728 | Acc: 73.229% 
151  58846 |Loss: 0.729 | Acc: 73.202% 
151  58847 |Loss: 0.729 | Acc: 73.207% 
151  58848 |Loss: 0.729 | Acc: 73.209% 
151  58849 |Loss: 0.729 | Acc: 73.206% 
151  58850 |Loss: 0.728 | Acc: 73.211% 
151  58851 |Loss: 0.728 | Acc: 73.228% 
151  58852 |Loss: 0.727 | Acc: 73.267% 
151  58853 |Loss: 0.727 | Acc: 73.257% 
151  58854 |Loss: 0.727 | Acc: 73.273% 
151  58855 |Loss: 0.727 | Acc: 73.293% 
151  58856 |Loss: 0.727 | Acc: 73.282% 
151  58857 |Loss: 0.727 | Acc: 73.279% 
151  58858 |Loss: 0.728 | Acc: 73.280% 
151  58859 |Loss: 0.728 | Acc: 73.288% 
151  58860 |Loss: 0.728 | Acc: 73.259% 
151  58861 |Loss: 0.728 | Acc: 73.263% 
151  58862 |Loss: 0.729 | Acc: 73.242% 
151  58863 |Loss: 0.728 | Acc: 73.243% 
151  58864 |Loss: 0.728 | Acc: 73.251% 
151  58865 |Loss: 0.728 | Acc: 73.252% 
151  58866 |Loss: 0.728 | Acc: 73.257% 
151  58867 |Loss: 0.728 | Acc: 73.243% 
151  58868 |Loss: 0.728 | Acc: 73.265% 
151  58869 |Loss: 0.728 | Acc: 73.291% 
151  58870 |Loss: 0.728 | Acc: 73.278% 
151  58871 |Loss: 0.728 | Acc: 73.264% 
151  58872 |Loss: 0.727 | Acc: 73.290% 
151  58873 |Loss: 0.727 | Acc: 73.318% 
151  58874 |Loss: 0.727 | Acc: 73.319% 
151  58875 |Loss: 0.727 | Acc: 73.302% 
151  58876 |Loss: 0.727 | Acc: 73.306% 
151  58877 |Loss: 0.727 | Acc: 73.290% 
151  58878 |Loss: 0.727 | Acc: 73.297% 
151  58879 |Loss: 0.726 | Acc: 73.308% 
151  58880 |Loss: 0.726 | Acc: 73.319% 
151  58881 |Loss: 0.727 | Acc: 73.292% 
151  58882 |Loss: 0.726 | Acc: 73.296% 
151  58883 |Loss: 0.727 | Acc: 73.300% 
151  58884 |Loss: 0.726 | Acc: 73.307% 
151  58885 |Loss: 0.726 | Acc: 73.314% 
151  58886 |Loss: 0.726 | Acc: 73.302% 
151  58887 |Loss: 0.727 | Acc: 73.299% 
151  58888 |Loss: 0.727 | Acc: 73.280% 
151  58889 |Loss: 0.727 | Acc: 73.287% 
151  58890 |Loss: 0.727 | Acc: 73.298% 
151  58891 |Loss: 0.727 | Acc: 73.279% 
151  58892 |Loss: 0.727 | Acc: 73.292% 
151  58893 |Loss: 0.727 | Acc: 73.286% 
151  58894 |Loss: 0.726 | Acc: 73.319% 
151  58895 |Loss: 0.726 | Acc: 73.307% 
151  58896 |Loss: 0.727 | Acc: 73.298% 
151  58897 |Loss: 0.726 | Acc: 73.308% 
151  58898 |Loss: 0.727 | Acc: 73.302% 
151  58899 |Loss: 0.727 | Acc: 73.306% 
151  58900 |Loss: 0.727 | Acc: 73.306% 
151  58901 |Loss: 0.726 | Acc: 73.313% 
151  58902 |Loss: 0.726 | Acc: 73.323% 
151  58903 |Loss: 0.726 | Acc: 73.329% 
151  58904 |Loss: 0.725 | Acc: 73.345% 
151  58905 |Loss: 0.726 | Acc: 73.336% 
151  58906 |Loss: 0.726 | Acc: 73.294% 
151  58907 |Loss: 0.726 | Acc: 73.301% 
151  58908 |Loss: 0.726 | Acc: 73.304% 
151  58909 |Loss: 0.726 | Acc: 73.314% 
151  58910 |Loss: 0.726 | Acc: 73.323% 
151  58911 |Loss: 0.726 | Acc: 73.348% 
151  58912 |Loss: 0.725 | Acc: 73.351% 
151  58913 |Loss: 0.725 | Acc: 73.354% 
151  58914 |Loss: 0.725 | Acc: 73.343% 
151  58915 |Loss: 0.725 | Acc: 73.343% 
151  58916 |Loss: 0.726 | Acc: 73.335% 
151  58917 |Loss: 0.726 | Acc: 73.315% 
151  58918 |Loss: 0.726 | Acc: 73.321% 
151  58919 |Loss: 0.725 | Acc: 73.330% 
151  58920 |Loss: 0.726 | Acc: 73.299% 
151  58921 |Loss: 0.726 | Acc: 73.311% 
151  58922 |Loss: 0.726 | Acc: 73.294% 
151  58923 |Loss: 0.726 | Acc: 73.306% 
151  58924 |Loss: 0.726 | Acc: 73.306% 
151  58925 |Loss: 0.726 | Acc: 73.307% 
151  58926 |Loss: 0.726 | Acc: 73.296% 
151  58927 |Loss: 0.727 | Acc: 73.294% 
151  58928 |Loss: 0.727 | Acc: 73.275% 
151  58929 |Loss: 0.727 | Acc: 73.286% 
151  58930 |Loss: 0.727 | Acc: 73.284% 
151  58931 |Loss: 0.727 | Acc: 73.301% 
151  58932 |Loss: 0.727 | Acc: 73.305% 
151  58933 |Loss: 0.727 | Acc: 73.302% 
151  58934 |Loss: 0.726 | Acc: 73.308% 
151  58935 |Loss: 0.727 | Acc: 73.311% 
151  58936 |Loss: 0.727 | Acc: 73.301% 
151  58937 |Loss: 0.727 | Acc: 73.304% 
151  58938 |Loss: 0.727 | Acc: 73.310% 
151  58939 |Loss: 0.726 | Acc: 73.316% 
151  58940 |Loss: 0.726 | Acc: 73.335% 
151  58941 |Loss: 0.726 | Acc: 73.338% 
151  58942 |Loss: 0.726 | Acc: 73.344% 
151  58943 |Loss: 0.726 | Acc: 73.358% 
151  58944 |Loss: 0.725 | Acc: 73.384% 
151  58945 |Loss: 0.725 | Acc: 73.416% 
151  58946 |Loss: 0.725 | Acc: 73.435% 
151  58947 |Loss: 0.725 | Acc: 73.435% 
151  58948 |Loss: 0.725 | Acc: 73.440% 
151  58949 |Loss: 0.725 | Acc: 73.448% 
151  58950 |Loss: 0.724 | Acc: 73.453% 
151  58951 |Loss: 0.724 | Acc: 73.466% 
151  58952 |Loss: 0.724 | Acc: 73.469% 
151  58953 |Loss: 0.724 | Acc: 73.476% 
151  58954 |Loss: 0.723 | Acc: 73.491% 
151  58955 |Loss: 0.723 | Acc: 73.502% 
151  58956 |Loss: 0.723 | Acc: 73.514% 
151  58957 |Loss: 0.723 | Acc: 73.521% 
151  58958 |Loss: 0.723 | Acc: 73.531% 
151  58959 |Loss: 0.722 | Acc: 73.536% 
151  58960 |Loss: 0.722 | Acc: 73.543% 
151  58961 |Loss: 0.722 | Acc: 73.535% 
151  58962 |Loss: 0.722 | Acc: 73.543% 
151  58963 |Loss: 0.722 | Acc: 73.532% 
151  58964 |Loss: 0.722 | Acc: 73.522% 
151  58965 |Loss: 0.722 | Acc: 73.524% 
151  58966 |Loss: 0.722 | Acc: 73.529% 
151  58967 |Loss: 0.722 | Acc: 73.509% 
151  58968 |Loss: 0.722 | Acc: 73.501% 
151  58969 |Loss: 0.722 | Acc: 73.494% 
151  58970 |Loss: 0.722 | Acc: 73.503% 
151  58971 |Loss: 0.722 | Acc: 73.523% 
151  58972 |Loss: 0.722 | Acc: 73.508% 
151  58973 |Loss: 0.723 | Acc: 73.483% 
151  58974 |Loss: 0.723 | Acc: 73.481% 
151  58975 |Loss: 0.723 | Acc: 73.478% 
151  58976 |Loss: 0.723 | Acc: 73.481% 
151  58977 |Loss: 0.723 | Acc: 73.483% 
151  58978 |Loss: 0.723 | Acc: 73.464% 
151  58979 |Loss: 0.723 | Acc: 73.468% 
151  58980 |Loss: 0.723 | Acc: 73.468% 
151  58981 |Loss: 0.723 | Acc: 73.473% 
151  58982 |Loss: 0.723 | Acc: 73.466% 
151  58983 |Loss: 0.722 | Acc: 73.484% 
151  58984 |Loss: 0.723 | Acc: 73.473% 
151  58985 |Loss: 0.723 | Acc: 73.470% 
151  58986 |Loss: 0.723 | Acc: 73.470% 
151  58987 |Loss: 0.722 | Acc: 73.461% 
151  58988 |Loss: 0.723 | Acc: 73.442% 
151  58989 |Loss: 0.723 | Acc: 73.440% 
151  58990 |Loss: 0.723 | Acc: 73.426% 
151  58991 |Loss: 0.722 | Acc: 73.426% 
151  58992 |Loss: 0.722 | Acc: 73.428% 
151  58993 |Loss: 0.722 | Acc: 73.442% 
151  58994 |Loss: 0.722 | Acc: 73.442% 
151  58995 |Loss: 0.722 | Acc: 73.442% 
151  58996 |Loss: 0.721 | Acc: 73.469% 
151  58997 |Loss: 0.721 | Acc: 73.469% 
151  58998 |Loss: 0.722 | Acc: 73.458% 
151  58999 |Loss: 0.721 | Acc: 73.478% 
151  59000 |Loss: 0.721 | Acc: 73.496% 
151  59001 |Loss: 0.722 | Acc: 73.471% 
151  59002 |Loss: 0.722 | Acc: 73.453% 
151  59003 |Loss: 0.722 | Acc: 73.460% 
151  59004 |Loss: 0.722 | Acc: 73.471% 
151  59005 |Loss: 0.722 | Acc: 73.471% 
151  59006 |Loss: 0.722 | Acc: 73.464% 
151  59007 |Loss: 0.722 | Acc: 73.470% 
151  59008 |Loss: 0.721 | Acc: 73.479% 
151  59009 |Loss: 0.721 | Acc: 73.479% 
151  59010 |Loss: 0.721 | Acc: 73.468% 
151  59011 |Loss: 0.721 | Acc: 73.459% 
151  59012 |Loss: 0.721 | Acc: 73.463% 
151  59013 |Loss: 0.721 | Acc: 73.468% 
151  59014 |Loss: 0.722 | Acc: 73.465% 
151  59015 |Loss: 0.722 | Acc: 73.474% 
151  59016 |Loss: 0.722 | Acc: 73.457% 
151  59017 |Loss: 0.721 | Acc: 73.465% 
151  59018 |Loss: 0.722 | Acc: 73.454% 
151  59019 |Loss: 0.721 | Acc: 73.459% 
151  59020 |Loss: 0.721 | Acc: 73.459% 
151  59021 |Loss: 0.721 | Acc: 73.467% 
151  59022 |Loss: 0.721 | Acc: 73.446% 
151  59023 |Loss: 0.721 | Acc: 73.442% 
151  59024 |Loss: 0.722 | Acc: 73.421% 
151  59025 |Loss: 0.722 | Acc: 73.423% 
151  59026 |Loss: 0.722 | Acc: 73.417% 
151  59027 |Loss: 0.721 | Acc: 73.425% 
151  59028 |Loss: 0.722 | Acc: 73.415% 
151  59029 |Loss: 0.722 | Acc: 73.407% 
151  59030 |Loss: 0.722 | Acc: 73.413% 
151  59031 |Loss: 0.722 | Acc: 73.433% 
151  59032 |Loss: 0.722 | Acc: 73.433% 
151  59033 |Loss: 0.722 | Acc: 73.440% 
151  59034 |Loss: 0.721 | Acc: 73.444% 
151  59035 |Loss: 0.721 | Acc: 73.456% 
151  59036 |Loss: 0.721 | Acc: 73.456% 
151  59037 |Loss: 0.721 | Acc: 73.444% 
151  59038 |Loss: 0.721 | Acc: 73.456% 
151  59039 |Loss: 0.721 | Acc: 73.464% 
151  59040 |Loss: 0.721 | Acc: 73.470% 
151  59041 |Loss: 0.720 | Acc: 73.484% 
152  59042 |Loss: 0.710 | Acc: 71.875% 
152  59043 |Loss: 0.684 | Acc: 73.438% 
152  59044 |Loss: 0.634 | Acc: 76.562% 
152  59045 |Loss: 0.642 | Acc: 76.562% 
152  59046 |Loss: 0.655 | Acc: 75.625% 
152  59047 |Loss: 0.652 | Acc: 76.042% 
152  59048 |Loss: 0.664 | Acc: 75.223% 
152  59049 |Loss: 0.678 | Acc: 75.000% 
152  59050 |Loss: 0.668 | Acc: 75.608% 
152  59051 |Loss: 0.683 | Acc: 74.844% 
152  59052 |Loss: 0.678 | Acc: 74.929% 
152  59053 |Loss: 0.678 | Acc: 75.065% 
152  59054 |Loss: 0.688 | Acc: 74.700% 
152  59055 |Loss: 0.686 | Acc: 75.000% 
152  59056 |Loss: 0.692 | Acc: 74.531% 
152  59057 |Loss: 0.699 | Acc: 74.414% 
152  59058 |Loss: 0.697 | Acc: 74.357% 
152  59059 |Loss: 0.700 | Acc: 74.262% 
152  59060 |Loss: 0.695 | Acc: 74.424% 
152  59061 |Loss: 0.698 | Acc: 74.219% 
152  59062 |Loss: 0.695 | Acc: 74.256% 
152  59063 |Loss: 0.699 | Acc: 74.148% 
152  59064 |Loss: 0.702 | Acc: 74.253% 
152  59065 |Loss: 0.699 | Acc: 74.251% 
152  59066 |Loss: 0.700 | Acc: 74.250% 
152  59067 |Loss: 0.706 | Acc: 74.159% 
152  59068 |Loss: 0.710 | Acc: 73.872% 
152  59069 |Loss: 0.711 | Acc: 73.689% 
152  59070 |Loss: 0.712 | Acc: 73.653% 
152  59071 |Loss: 0.710 | Acc: 73.672% 
152  59072 |Loss: 0.710 | Acc: 73.715% 
152  59073 |Loss: 0.710 | Acc: 73.755% 
152  59074 |Loss: 0.710 | Acc: 73.674% 
152  59075 |Loss: 0.709 | Acc: 73.851% 
152  59076 |Loss: 0.708 | Acc: 73.839% 
152  59077 |Loss: 0.705 | Acc: 74.023% 
152  59078 |Loss: 0.704 | Acc: 74.092% 
152  59079 |Loss: 0.704 | Acc: 74.034% 
152  59080 |Loss: 0.706 | Acc: 73.998% 
152  59081 |Loss: 0.702 | Acc: 74.102% 
152  59082 |Loss: 0.704 | Acc: 73.990% 
152  59083 |Loss: 0.705 | Acc: 73.940% 
152  59084 |Loss: 0.706 | Acc: 73.964% 
152  59085 |Loss: 0.709 | Acc: 73.775% 
152  59086 |Loss: 0.712 | Acc: 73.750% 
152  59087 |Loss: 0.713 | Acc: 73.692% 
152  59088 |Loss: 0.712 | Acc: 73.737% 
152  59089 |Loss: 0.714 | Acc: 73.568% 
152  59090 |Loss: 0.714 | Acc: 73.549% 
152  59091 |Loss: 0.713 | Acc: 73.594% 
152  59092 |Loss: 0.717 | Acc: 73.407% 
152  59093 |Loss: 0.715 | Acc: 73.438% 
152  59094 |Loss: 0.716 | Acc: 73.349% 
152  59095 |Loss: 0.718 | Acc: 73.264% 
152  59096 |Loss: 0.720 | Acc: 73.281% 
152  59097 |Loss: 0.720 | Acc: 73.382% 
152  59098 |Loss: 0.720 | Acc: 73.396% 
152  59099 |Loss: 0.718 | Acc: 73.478% 
152  59100 |Loss: 0.716 | Acc: 73.636% 
152  59101 |Loss: 0.715 | Acc: 73.672% 
152  59102 |Loss: 0.716 | Acc: 73.566% 
152  59103 |Loss: 0.716 | Acc: 73.551% 
152  59104 |Loss: 0.715 | Acc: 73.599% 
152  59105 |Loss: 0.714 | Acc: 73.657% 
152  59106 |Loss: 0.714 | Acc: 73.690% 
152  59107 |Loss: 0.715 | Acc: 73.615% 
152  59108 |Loss: 0.714 | Acc: 73.671% 
152  59109 |Loss: 0.717 | Acc: 73.460% 
152  59110 |Loss: 0.716 | Acc: 73.483% 
152  59111 |Loss: 0.714 | Acc: 73.583% 
152  59112 |Loss: 0.716 | Acc: 73.515% 
152  59113 |Loss: 0.715 | Acc: 73.546% 
152  59114 |Loss: 0.715 | Acc: 73.512% 
152  59115 |Loss: 0.714 | Acc: 73.564% 
152  59116 |Loss: 0.714 | Acc: 73.490% 
152  59117 |Loss: 0.716 | Acc: 73.520% 
152  59118 |Loss: 0.715 | Acc: 73.509% 
152  59119 |Loss: 0.715 | Acc: 73.538% 
152  59120 |Loss: 0.717 | Acc: 73.517% 
152  59121 |Loss: 0.716 | Acc: 73.496% 
152  59122 |Loss: 0.716 | Acc: 73.476% 
152  59123 |Loss: 0.717 | Acc: 73.390% 
152  59124 |Loss: 0.718 | Acc: 73.315% 
152  59125 |Loss: 0.718 | Acc: 73.270% 
152  59126 |Loss: 0.717 | Acc: 73.300% 
152  59127 |Loss: 0.718 | Acc: 73.319% 
152  59128 |Loss: 0.718 | Acc: 73.303% 
152  59129 |Loss: 0.720 | Acc: 73.278% 
152  59130 |Loss: 0.720 | Acc: 73.227% 
152  59131 |Loss: 0.721 | Acc: 73.177% 
152  59132 |Loss: 0.720 | Acc: 73.240% 
152  59133 |Loss: 0.719 | Acc: 73.276% 
152  59134 |Loss: 0.719 | Acc: 73.311% 
152  59135 |Loss: 0.720 | Acc: 73.280% 
152  59136 |Loss: 0.720 | Acc: 73.314% 
152  59137 |Loss: 0.720 | Acc: 73.275% 
152  59138 |Loss: 0.720 | Acc: 73.284% 
152  59139 |Loss: 0.720 | Acc: 73.254% 
152  59140 |Loss: 0.719 | Acc: 73.280% 
152  59141 |Loss: 0.720 | Acc: 73.211% 
152  59142 |Loss: 0.720 | Acc: 73.252% 
152  59143 |Loss: 0.719 | Acc: 73.292% 
152  59144 |Loss: 0.720 | Acc: 73.271% 
152  59145 |Loss: 0.720 | Acc: 73.250% 
152  59146 |Loss: 0.721 | Acc: 73.207% 
152  59147 |Loss: 0.722 | Acc: 73.180% 
152  59148 |Loss: 0.721 | Acc: 73.211% 
152  59149 |Loss: 0.722 | Acc: 73.184% 
152  59150 |Loss: 0.721 | Acc: 73.230% 
152  59151 |Loss: 0.721 | Acc: 73.246% 
152  59152 |Loss: 0.722 | Acc: 73.191% 
152  59153 |Loss: 0.722 | Acc: 73.214% 
152  59154 |Loss: 0.721 | Acc: 73.223% 
152  59155 |Loss: 0.722 | Acc: 73.184% 
152  59156 |Loss: 0.723 | Acc: 73.152% 
152  59157 |Loss: 0.722 | Acc: 73.155% 
152  59158 |Loss: 0.722 | Acc: 73.157% 
152  59159 |Loss: 0.721 | Acc: 73.166% 
152  59160 |Loss: 0.722 | Acc: 73.175% 
152  59161 |Loss: 0.721 | Acc: 73.216% 
152  59162 |Loss: 0.722 | Acc: 73.192% 
152  59163 |Loss: 0.722 | Acc: 73.175% 
152  59164 |Loss: 0.723 | Acc: 73.158% 
152  59165 |Loss: 0.723 | Acc: 73.148% 
152  59166 |Loss: 0.723 | Acc: 73.131% 
152  59167 |Loss: 0.723 | Acc: 73.134% 
