053  20333 |Loss: 1.793 | Acc: 29.688% 
056  21723 |Loss: 1.732 | Acc: 35.350% 
056  21724 |Loss: 1.732 | Acc: 35.349% 
056  21725 |Loss: 1.732 | Acc: 35.387% 
056  21726 |Loss: 1.731 | Acc: 35.397% 
056  21727 |Loss: 1.732 | Acc: 35.399% 
056  21728 |Loss: 1.732 | Acc: 35.444% 
056  21729 |Loss: 1.732 | Acc: 35.439% 
056  21730 |Loss: 1.732 | Acc: 35.458% 
056  21731 |Loss: 1.732 | Acc: 35.474% 
056  21732 |Loss: 1.731 | Acc: 35.480% 
056  21733 |Loss: 1.731 | Acc: 35.478% 
056  21734 |Loss: 1.731 | Acc: 35.501% 
056  21735 |Loss: 1.731 | Acc: 35.493% 
056  21736 |Loss: 1.732 | Acc: 35.484% 
056  21737 |Loss: 1.732 | Acc: 35.480% 
056  21738 |Loss: 1.731 | Acc: 35.458% 
056  21739 |Loss: 1.732 | Acc: 35.440% 
056  21740 |Loss: 1.731 | Acc: 35.459% 
056  21741 |Loss: 1.731 | Acc: 35.434% 
056  21742 |Loss: 1.731 | Acc: 35.427% 
056  21743 |Loss: 1.732 | Acc: 35.409% 
056  21744 |Loss: 1.732 | Acc: 35.398% 
056  21745 |Loss: 1.732 | Acc: 35.358% 
056  21746 |Loss: 1.732 | Acc: 35.367% 
056  21747 |Loss: 1.732 | Acc: 35.389% 
056  21748 |Loss: 1.731 | Acc: 35.388% 
056  21749 |Loss: 1.731 | Acc: 35.406% 
056  21750 |Loss: 1.731 | Acc: 35.427% 
056  21751 |Loss: 1.730 | Acc: 35.436% 
056  21752 |Loss: 1.730 | Acc: 35.425% 
056  21753 |Loss: 1.731 | Acc: 35.418% 
056  21754 |Loss: 1.730 | Acc: 35.429% 
056  21755 |Loss: 1.730 | Acc: 35.447% 
056  21756 |Loss: 1.730 | Acc: 35.424% 
056  21757 |Loss: 1.730 | Acc: 35.410% 
056  21758 |Loss: 1.730 | Acc: 35.397% 
056  21759 |Loss: 1.731 | Acc: 35.365% 
056  21760 |Loss: 1.732 | Acc: 35.358% 
056  21761 |Loss: 1.732 | Acc: 35.333% 
056  21762 |Loss: 1.732 | Acc: 35.330% 
056  21763 |Loss: 1.732 | Acc: 35.317% 
056  21764 |Loss: 1.732 | Acc: 35.310% 
056  21765 |Loss: 1.733 | Acc: 35.309% 
056  21766 |Loss: 1.733 | Acc: 35.303% 
056  21767 |Loss: 1.733 | Acc: 35.314% 
056  21768 |Loss: 1.734 | Acc: 35.299% 
056  21769 |Loss: 1.733 | Acc: 35.307% 
056  21770 |Loss: 1.733 | Acc: 35.318% 
056  21771 |Loss: 1.733 | Acc: 35.324% 
056  21772 |Loss: 1.733 | Acc: 35.326% 
056  21773 |Loss: 1.733 | Acc: 35.352% 
056  21774 |Loss: 1.733 | Acc: 35.345% 
056  21775 |Loss: 1.732 | Acc: 35.356% 
056  21776 |Loss: 1.732 | Acc: 35.361% 
056  21777 |Loss: 1.733 | Acc: 35.357% 
056  21778 |Loss: 1.733 | Acc: 35.351% 
056  21779 |Loss: 1.733 | Acc: 35.359% 
056  21780 |Loss: 1.733 | Acc: 35.366% 
056  21781 |Loss: 1.733 | Acc: 35.352% 
056  21782 |Loss: 1.733 | Acc: 35.368% 
056  21783 |Loss: 1.733 | Acc: 35.353% 
056  21784 |Loss: 1.733 | Acc: 35.338% 
056  21785 |Loss: 1.733 | Acc: 35.338% 
056  21786 |Loss: 1.734 | Acc: 35.326% 
056  21787 |Loss: 1.734 | Acc: 35.336% 
056  21788 |Loss: 1.734 | Acc: 35.361% 
056  21789 |Loss: 1.734 | Acc: 35.365% 
056  21790 |Loss: 1.733 | Acc: 35.389% 
056  21791 |Loss: 1.733 | Acc: 35.375% 
056  21792 |Loss: 1.733 | Acc: 35.385% 
056  21793 |Loss: 1.733 | Acc: 35.373% 
056  21794 |Loss: 1.733 | Acc: 35.383% 
056  21795 |Loss: 1.733 | Acc: 35.380% 
056  21796 |Loss: 1.733 | Acc: 35.382% 
056  21797 |Loss: 1.733 | Acc: 35.386% 
056  21798 |Loss: 1.733 | Acc: 35.378% 
056  21799 |Loss: 1.733 | Acc: 35.361% 
056  21800 |Loss: 1.733 | Acc: 35.331% 
056  21801 |Loss: 1.733 | Acc: 35.338% 
056  21802 |Loss: 1.733 | Acc: 35.332% 
056  21803 |Loss: 1.733 | Acc: 35.324% 
056  21804 |Loss: 1.734 | Acc: 35.329% 
056  21805 |Loss: 1.734 | Acc: 35.333% 
056  21806 |Loss: 1.734 | Acc: 35.333% 
056  21807 |Loss: 1.734 | Acc: 35.306% 
056  21808 |Loss: 1.734 | Acc: 35.321% 
056  21809 |Loss: 1.733 | Acc: 35.349% 
056  21810 |Loss: 1.733 | Acc: 35.371% 
056  21811 |Loss: 1.733 | Acc: 35.383% 
056  21812 |Loss: 1.733 | Acc: 35.393% 
056  21813 |Loss: 1.733 | Acc: 35.379% 
056  21814 |Loss: 1.733 | Acc: 35.374% 
056  21815 |Loss: 1.733 | Acc: 35.378% 
056  21816 |Loss: 1.733 | Acc: 35.367% 
056  21817 |Loss: 1.733 | Acc: 35.352% 
056  21818 |Loss: 1.733 | Acc: 35.341% 
056  21819 |Loss: 1.733 | Acc: 35.325% 
056  21820 |Loss: 1.733 | Acc: 35.325% 
056  21821 |Loss: 1.733 | Acc: 35.344% 
056  21822 |Loss: 1.733 | Acc: 35.339% 
056  21823 |Loss: 1.733 | Acc: 35.345% 
056  21824 |Loss: 1.733 | Acc: 35.347% 
056  21825 |Loss: 1.733 | Acc: 35.352% 
056  21826 |Loss: 1.733 | Acc: 35.363% 
056  21827 |Loss: 1.733 | Acc: 35.360% 
056  21828 |Loss: 1.733 | Acc: 35.350% 
056  21829 |Loss: 1.733 | Acc: 35.352% 
056  21830 |Loss: 1.733 | Acc: 35.349% 
056  21831 |Loss: 1.733 | Acc: 35.353% 
056  21832 |Loss: 1.733 | Acc: 35.352% 
056  21833 |Loss: 1.733 | Acc: 35.354% 
056  21834 |Loss: 1.733 | Acc: 35.365% 
056  21835 |Loss: 1.733 | Acc: 35.384% 
056  21836 |Loss: 1.732 | Acc: 35.397% 
056  21837 |Loss: 1.732 | Acc: 35.403% 
056  21838 |Loss: 1.732 | Acc: 35.398% 
056  21839 |Loss: 1.732 | Acc: 35.418% 
056  21840 |Loss: 1.732 | Acc: 35.399% 
056  21841 |Loss: 1.732 | Acc: 35.389% 
056  21842 |Loss: 1.732 | Acc: 35.390% 
056  21843 |Loss: 1.732 | Acc: 35.378% 
056  21844 |Loss: 1.732 | Acc: 35.380% 
056  21845 |Loss: 1.732 | Acc: 35.363% 
056  21846 |Loss: 1.732 | Acc: 35.365% 
056  21847 |Loss: 1.732 | Acc: 35.362% 
056  21848 |Loss: 1.732 | Acc: 35.345% 
056  21849 |Loss: 1.733 | Acc: 35.313% 
056  21850 |Loss: 1.733 | Acc: 35.328% 
056  21851 |Loss: 1.733 | Acc: 35.326% 
056  21852 |Loss: 1.733 | Acc: 35.314% 
056  21853 |Loss: 1.733 | Acc: 35.322% 
056  21854 |Loss: 1.733 | Acc: 35.324% 
056  21855 |Loss: 1.733 | Acc: 35.304% 
056  21856 |Loss: 1.734 | Acc: 35.301% 
056  21857 |Loss: 1.734 | Acc: 35.296% 
056  21858 |Loss: 1.733 | Acc: 35.302% 
056  21859 |Loss: 1.733 | Acc: 35.302% 
056  21860 |Loss: 1.734 | Acc: 35.288% 
056  21861 |Loss: 1.734 | Acc: 35.277% 
056  21862 |Loss: 1.734 | Acc: 35.283% 
056  21863 |Loss: 1.734 | Acc: 35.294% 
056  21864 |Loss: 1.734 | Acc: 35.293% 
056  21865 |Loss: 1.733 | Acc: 35.306% 
056  21866 |Loss: 1.733 | Acc: 35.306% 
056  21867 |Loss: 1.733 | Acc: 35.316% 
056  21868 |Loss: 1.733 | Acc: 35.318% 
056  21869 |Loss: 1.733 | Acc: 35.322% 
056  21870 |Loss: 1.733 | Acc: 35.315% 
056  21871 |Loss: 1.734 | Acc: 35.308% 
056  21872 |Loss: 1.734 | Acc: 35.316% 
056  21873 |Loss: 1.734 | Acc: 35.318% 
056  21874 |Loss: 1.734 | Acc: 35.324% 
056  21875 |Loss: 1.734 | Acc: 35.327% 
056  21876 |Loss: 1.735 | Acc: 35.312% 
056  21877 |Loss: 1.734 | Acc: 35.303% 
056  21878 |Loss: 1.735 | Acc: 35.284% 
056  21879 |Loss: 1.735 | Acc: 35.298% 
056  21880 |Loss: 1.734 | Acc: 35.304% 
056  21881 |Loss: 1.734 | Acc: 35.318% 
056  21882 |Loss: 1.735 | Acc: 35.318% 
056  21883 |Loss: 1.735 | Acc: 35.313% 
056  21884 |Loss: 1.735 | Acc: 35.315% 
056  21885 |Loss: 1.734 | Acc: 35.325% 
056  21886 |Loss: 1.734 | Acc: 35.337% 
056  21887 |Loss: 1.734 | Acc: 35.330% 
056  21888 |Loss: 1.734 | Acc: 35.321% 
056  21889 |Loss: 1.734 | Acc: 35.337% 
056  21890 |Loss: 1.734 | Acc: 35.343% 
056  21891 |Loss: 1.734 | Acc: 35.351% 
056  21892 |Loss: 1.734 | Acc: 35.348% 
056  21893 |Loss: 1.734 | Acc: 35.331% 
056  21894 |Loss: 1.734 | Acc: 35.341% 
056  21895 |Loss: 1.734 | Acc: 35.335% 
056  21896 |Loss: 1.734 | Acc: 35.330% 
057  21897 |Loss: 1.808 | Acc: 39.062% 
057  21898 |Loss: 1.726 | Acc: 38.672% 
057  21899 |Loss: 1.747 | Acc: 38.021% 
057  21900 |Loss: 1.701 | Acc: 39.062% 
057  21901 |Loss: 1.697 | Acc: 38.906% 
057  21902 |Loss: 1.689 | Acc: 38.932% 
057  21903 |Loss: 1.700 | Acc: 37.612% 
057  21904 |Loss: 1.701 | Acc: 37.891% 
057  21905 |Loss: 1.697 | Acc: 38.194% 
057  21906 |Loss: 1.696 | Acc: 37.969% 
057  21907 |Loss: 1.697 | Acc: 37.429% 
057  21908 |Loss: 1.690 | Acc: 37.435% 
057  21909 |Loss: 1.692 | Acc: 36.899% 
057  21910 |Loss: 1.692 | Acc: 36.998% 
057  21911 |Loss: 1.692 | Acc: 36.719% 
057  21912 |Loss: 1.687 | Acc: 36.719% 
057  21913 |Loss: 1.691 | Acc: 36.673% 
057  21914 |Loss: 1.685 | Acc: 36.545% 
057  21915 |Loss: 1.688 | Acc: 36.308% 
057  21916 |Loss: 1.687 | Acc: 36.211% 
057  21917 |Loss: 1.684 | Acc: 36.310% 
057  21918 |Loss: 1.687 | Acc: 35.902% 
057  21919 |Loss: 1.689 | Acc: 35.971% 
057  21920 |Loss: 1.692 | Acc: 36.100% 
057  21921 |Loss: 1.697 | Acc: 35.875% 
057  21922 |Loss: 1.699 | Acc: 35.847% 
057  21923 |Loss: 1.698 | Acc: 35.880% 
057  21924 |Loss: 1.695 | Acc: 35.882% 
057  21925 |Loss: 1.695 | Acc: 36.072% 
057  21926 |Loss: 1.696 | Acc: 36.172% 
057  21927 |Loss: 1.694 | Acc: 36.290% 
057  21928 |Loss: 1.692 | Acc: 36.328% 
057  21929 |Loss: 1.691 | Acc: 36.340% 
057  21930 |Loss: 1.690 | Acc: 36.351% 
057  21931 |Loss: 1.692 | Acc: 36.384% 
057  21932 |Loss: 1.691 | Acc: 36.372% 
057  21933 |Loss: 1.691 | Acc: 36.318% 
057  21934 |Loss: 1.694 | Acc: 36.246% 
057  21935 |Loss: 1.692 | Acc: 36.438% 
057  21936 |Loss: 1.694 | Acc: 36.328% 
057  21937 |Loss: 1.692 | Acc: 36.433% 
057  21938 |Loss: 1.697 | Acc: 36.142% 
057  21939 |Loss: 1.696 | Acc: 36.192% 
057  21940 |Loss: 1.696 | Acc: 36.168% 
057  21941 |Loss: 1.695 | Acc: 36.198% 
057  21942 |Loss: 1.697 | Acc: 36.175% 
057  21943 |Loss: 1.700 | Acc: 36.054% 
057  21944 |Loss: 1.697 | Acc: 36.198% 
057  21945 |Loss: 1.695 | Acc: 36.256% 
057  21946 |Loss: 1.696 | Acc: 36.156% 
057  21947 |Loss: 1.697 | Acc: 36.106% 
057  21948 |Loss: 1.698 | Acc: 36.088% 
057  21949 |Loss: 1.698 | Acc: 36.041% 
057  21950 |Loss: 1.699 | Acc: 35.981% 
057  21951 |Loss: 1.698 | Acc: 36.051% 
057  21952 |Loss: 1.698 | Acc: 36.133% 
057  21953 |Loss: 1.698 | Acc: 36.061% 
057  21954 |Loss: 1.697 | Acc: 36.126% 
057  21955 |Loss: 1.696 | Acc: 36.189% 
057  21956 |Loss: 1.696 | Acc: 36.211% 
057  21957 |Loss: 1.699 | Acc: 36.040% 
057  21958 |Loss: 1.698 | Acc: 36.190% 
057  21959 |Loss: 1.698 | Acc: 36.099% 
057  21960 |Loss: 1.701 | Acc: 35.974% 
057  21961 |Loss: 1.701 | Acc: 35.865% 
057  21962 |Loss: 1.702 | Acc: 35.914% 
057  21963 |Loss: 1.701 | Acc: 35.961% 
057  21964 |Loss: 1.701 | Acc: 35.949% 
057  21965 |Loss: 1.701 | Acc: 35.971% 
057  21966 |Loss: 1.700 | Acc: 36.027% 
057  21967 |Loss: 1.701 | Acc: 35.993% 
057  21968 |Loss: 1.702 | Acc: 35.894% 
057  21969 |Loss: 1.703 | Acc: 35.873% 
057  21970 |Loss: 1.704 | Acc: 35.758% 
057  21971 |Loss: 1.706 | Acc: 35.719% 
057  21972 |Loss: 1.705 | Acc: 35.752% 
057  21973 |Loss: 1.708 | Acc: 35.653% 
057  21974 |Loss: 1.708 | Acc: 35.627% 
057  21975 |Loss: 1.708 | Acc: 35.670% 
057  21976 |Loss: 1.709 | Acc: 35.547% 
057  21977 |Loss: 1.709 | Acc: 35.484% 
057  21978 |Loss: 1.709 | Acc: 35.480% 
057  21979 |Loss: 1.709 | Acc: 35.448% 
057  21980 |Loss: 1.708 | Acc: 35.538% 
057  21981 |Loss: 1.707 | Acc: 35.570% 
057  21982 |Loss: 1.708 | Acc: 35.511% 
057  21983 |Loss: 1.708 | Acc: 35.551% 
057  21984 |Loss: 1.707 | Acc: 35.600% 
057  21985 |Loss: 1.708 | Acc: 35.595% 
057  21986 |Loss: 1.707 | Acc: 35.677% 
057  21987 |Loss: 1.709 | Acc: 35.525% 
057  21988 |Loss: 1.710 | Acc: 35.521% 
057  21989 |Loss: 1.711 | Acc: 35.501% 
057  21990 |Loss: 1.712 | Acc: 35.480% 
057  21991 |Loss: 1.711 | Acc: 35.551% 
057  21992 |Loss: 1.712 | Acc: 35.522% 
057  21993 |Loss: 1.713 | Acc: 35.527% 
057  21994 |Loss: 1.712 | Acc: 35.555% 
057  21995 |Loss: 1.714 | Acc: 35.488% 
057  21996 |Loss: 1.714 | Acc: 35.500% 
057  21997 |Loss: 1.714 | Acc: 35.512% 
057  21998 |Loss: 1.714 | Acc: 35.524% 
057  21999 |Loss: 1.715 | Acc: 35.513% 
057  22000 |Loss: 1.715 | Acc: 35.532% 
057  22001 |Loss: 1.714 | Acc: 35.558% 
057  22002 |Loss: 1.715 | Acc: 35.503% 
057  22003 |Loss: 1.714 | Acc: 35.543% 
057  22004 |Loss: 1.714 | Acc: 35.532% 
057  22005 |Loss: 1.713 | Acc: 35.479% 
057  22006 |Loss: 1.713 | Acc: 35.483% 
057  22007 |Loss: 1.713 | Acc: 35.508% 
057  22008 |Loss: 1.714 | Acc: 35.491% 
057  22009 |Loss: 1.714 | Acc: 35.474% 
057  22010 |Loss: 1.715 | Acc: 35.478% 
057  22011 |Loss: 1.715 | Acc: 35.489% 
057  22012 |Loss: 1.716 | Acc: 35.473% 
057  22013 |Loss: 1.714 | Acc: 35.544% 
057  22014 |Loss: 1.715 | Acc: 35.520% 
057  22015 |Loss: 1.714 | Acc: 35.550% 
057  22016 |Loss: 1.715 | Acc: 35.514% 
057  22017 |Loss: 1.714 | Acc: 35.531% 
057  22018 |Loss: 1.714 | Acc: 35.598% 
057  22019 |Loss: 1.714 | Acc: 35.588% 
057  22020 |Loss: 1.714 | Acc: 35.597% 
057  22021 |Loss: 1.714 | Acc: 35.600% 
057  22022 |Loss: 1.714 | Acc: 35.596% 
057  22023 |Loss: 1.714 | Acc: 35.611% 
057  22024 |Loss: 1.713 | Acc: 35.718% 
057  22025 |Loss: 1.713 | Acc: 35.719% 
057  22026 |Loss: 1.713 | Acc: 35.733% 
057  22027 |Loss: 1.713 | Acc: 35.717% 
057  22028 |Loss: 1.713 | Acc: 35.677% 
057  22029 |Loss: 1.715 | Acc: 35.667% 
057  22030 |Loss: 1.715 | Acc: 35.728% 
057  22031 |Loss: 1.714 | Acc: 35.752% 
057  22032 |Loss: 1.715 | Acc: 35.696% 
057  22033 |Loss: 1.715 | Acc: 35.727% 
057  22034 |Loss: 1.715 | Acc: 35.751% 
057  22035 |Loss: 1.715 | Acc: 35.713% 
057  22036 |Loss: 1.715 | Acc: 35.681% 
057  22037 |Loss: 1.716 | Acc: 35.666% 
057  22038 |Loss: 1.715 | Acc: 35.712% 
057  22039 |Loss: 1.715 | Acc: 35.752% 
057  22040 |Loss: 1.716 | Acc: 35.720% 
057  22041 |Loss: 1.715 | Acc: 35.744% 
057  22042 |Loss: 1.715 | Acc: 35.788% 
057  22043 |Loss: 1.716 | Acc: 35.751% 
057  22044 |Loss: 1.716 | Acc: 35.716% 
057  22045 |Loss: 1.716 | Acc: 35.712% 
057  22046 |Loss: 1.716 | Acc: 35.677% 
057  22047 |Loss: 1.717 | Acc: 35.648% 
057  22048 |Loss: 1.716 | Acc: 35.639% 
057  22049 |Loss: 1.716 | Acc: 35.672% 
057  22050 |Loss: 1.716 | Acc: 35.618% 
057  22051 |Loss: 1.716 | Acc: 35.640% 
057  22052 |Loss: 1.715 | Acc: 35.682% 
057  22053 |Loss: 1.715 | Acc: 35.684% 
057  22054 |Loss: 1.715 | Acc: 35.695% 
057  22055 |Loss: 1.714 | Acc: 35.707% 
057  22056 |Loss: 1.715 | Acc: 35.698% 
057  22057 |Loss: 1.715 | Acc: 35.714% 
057  22058 |Loss: 1.715 | Acc: 35.725% 
057  22059 |Loss: 1.715 | Acc: 35.755% 
057  22060 |Loss: 1.716 | Acc: 35.733% 
057  22061 |Loss: 1.716 | Acc: 35.739% 
057  22062 |Loss: 1.716 | Acc: 35.745% 
057  22063 |Loss: 1.715 | Acc: 35.722% 
057  22064 |Loss: 1.715 | Acc: 35.761% 
057  22065 |Loss: 1.715 | Acc: 35.785% 
057  22066 |Loss: 1.715 | Acc: 35.790% 
057  22067 |Loss: 1.715 | Acc: 35.787% 
057  22068 |Loss: 1.715 | Acc: 35.792% 
057  22069 |Loss: 1.715 | Acc: 35.779% 
057  22070 |Loss: 1.715 | Acc: 35.753% 
057  22071 |Loss: 1.717 | Acc: 35.719% 
057  22072 |Loss: 1.717 | Acc: 35.720% 
057  22073 |Loss: 1.717 | Acc: 35.717% 
057  22074 |Loss: 1.717 | Acc: 35.736% 
057  22075 |Loss: 1.717 | Acc: 35.715% 
057  22076 |Loss: 1.717 | Acc: 35.703% 
057  22077 |Loss: 1.718 | Acc: 35.691% 
057  22078 |Loss: 1.718 | Acc: 35.697% 
057  22079 |Loss: 1.717 | Acc: 35.711% 
057  22080 |Loss: 1.717 | Acc: 35.712% 
057  22081 |Loss: 1.717 | Acc: 35.714% 
057  22082 |Loss: 1.717 | Acc: 35.706% 
057  22083 |Loss: 1.717 | Acc: 35.708% 
057  22084 |Loss: 1.718 | Acc: 35.696% 
057  22085 |Loss: 1.718 | Acc: 35.718% 
057  22086 |Loss: 1.718 | Acc: 35.683% 
057  22087 |Loss: 1.719 | Acc: 35.680% 
057  22088 |Loss: 1.719 | Acc: 35.669% 
057  22089 |Loss: 1.718 | Acc: 35.711% 
057  22090 |Loss: 1.719 | Acc: 35.680% 
057  22091 |Loss: 1.719 | Acc: 35.669% 
057  22092 |Loss: 1.719 | Acc: 35.714% 
057  22093 |Loss: 1.719 | Acc: 35.684% 
057  22094 |Loss: 1.719 | Acc: 35.701% 
057  22095 |Loss: 1.719 | Acc: 35.714% 
057  22096 |Loss: 1.719 | Acc: 35.730% 
057  22097 |Loss: 1.718 | Acc: 35.774% 
057  22098 |Loss: 1.718 | Acc: 35.794% 
057  22099 |Loss: 1.718 | Acc: 35.822% 
057  22100 |Loss: 1.717 | Acc: 35.876% 
057  22101 |Loss: 1.717 | Acc: 35.877% 
057  22102 |Loss: 1.717 | Acc: 35.900% 
057  22103 |Loss: 1.717 | Acc: 35.907% 
057  22104 |Loss: 1.717 | Acc: 35.915% 
057  22105 |Loss: 1.717 | Acc: 35.941% 
057  22106 |Loss: 1.717 | Acc: 35.904% 
057  22107 |Loss: 1.718 | Acc: 35.875% 
057  22108 |Loss: 1.717 | Acc: 35.886% 
057  22109 |Loss: 1.717 | Acc: 35.904% 
057  22110 |Loss: 1.717 | Acc: 35.901% 
057  22111 |Loss: 1.717 | Acc: 35.887% 
057  22112 |Loss: 1.717 | Acc: 35.894% 
057  22113 |Loss: 1.717 | Acc: 35.898% 
057  22114 |Loss: 1.716 | Acc: 35.916% 
057  22115 |Loss: 1.716 | Acc: 35.898% 
057  22116 |Loss: 1.717 | Acc: 35.881% 
057  22117 |Loss: 1.716 | Acc: 35.863% 
057  22118 |Loss: 1.717 | Acc: 35.832% 
057  22119 |Loss: 1.717 | Acc: 35.829% 
057  22120 |Loss: 1.717 | Acc: 35.840% 
057  22121 |Loss: 1.716 | Acc: 35.872% 
057  22122 |Loss: 1.717 | Acc: 35.837% 
057  22123 |Loss: 1.717 | Acc: 35.834% 
057  22124 |Loss: 1.716 | Acc: 35.859% 
057  22125 |Loss: 1.716 | Acc: 35.828% 
057  22126 |Loss: 1.716 | Acc: 35.825% 
057  22127 |Loss: 1.716 | Acc: 35.819% 
057  22128 |Loss: 1.716 | Acc: 35.820% 
057  22129 |Loss: 1.716 | Acc: 35.820% 
057  22130 |Loss: 1.716 | Acc: 35.817% 
057  22131 |Loss: 1.716 | Acc: 35.814% 
057  22132 |Loss: 1.716 | Acc: 35.802% 
057  22133 |Loss: 1.716 | Acc: 35.802% 
057  22134 |Loss: 1.716 | Acc: 35.816% 
057  22135 |Loss: 1.716 | Acc: 35.790% 
057  22136 |Loss: 1.717 | Acc: 35.798% 
057  22137 |Loss: 1.717 | Acc: 35.779% 
057  22138 |Loss: 1.717 | Acc: 35.757% 
057  22139 |Loss: 1.717 | Acc: 35.745% 
057  22140 |Loss: 1.717 | Acc: 35.736% 
057  22141 |Loss: 1.718 | Acc: 35.727% 
057  22142 |Loss: 1.718 | Acc: 35.715% 
057  22143 |Loss: 1.717 | Acc: 35.722% 
057  22144 |Loss: 1.717 | Acc: 35.726% 
057  22145 |Loss: 1.718 | Acc: 35.715% 
057  22146 |Loss: 1.718 | Acc: 35.697% 
057  22147 |Loss: 1.718 | Acc: 35.698% 
057  22148 |Loss: 1.718 | Acc: 35.717% 
057  22149 |Loss: 1.718 | Acc: 35.712% 
057  22150 |Loss: 1.718 | Acc: 35.698% 
057  22151 |Loss: 1.718 | Acc: 35.702% 
057  22152 |Loss: 1.718 | Acc: 35.715% 
057  22153 |Loss: 1.719 | Acc: 35.682% 
057  22154 |Loss: 1.719 | Acc: 35.683% 
057  22155 |Loss: 1.719 | Acc: 35.657% 
057  22156 |Loss: 1.719 | Acc: 35.667% 
057  22157 |Loss: 1.719 | Acc: 35.680% 
057  22158 |Loss: 1.719 | Acc: 35.696% 
057  22159 |Loss: 1.718 | Acc: 35.715% 
057  22160 |Loss: 1.719 | Acc: 35.727% 
057  22161 |Loss: 1.719 | Acc: 35.725% 
057  22162 |Loss: 1.719 | Acc: 35.708% 
057  22163 |Loss: 1.719 | Acc: 35.698% 
057  22164 |Loss: 1.719 | Acc: 35.672% 
057  22165 |Loss: 1.719 | Acc: 35.662% 
057  22166 |Loss: 1.719 | Acc: 35.666% 
057  22167 |Loss: 1.718 | Acc: 35.669% 
057  22168 |Loss: 1.719 | Acc: 35.679% 
057  22169 |Loss: 1.718 | Acc: 35.706% 
057  22170 |Loss: 1.718 | Acc: 35.715% 
057  22171 |Loss: 1.719 | Acc: 35.699% 
057  22172 |Loss: 1.719 | Acc: 35.705% 
057  22173 |Loss: 1.718 | Acc: 35.729% 
057  22174 |Loss: 1.718 | Acc: 35.704% 
057  22175 |Loss: 1.718 | Acc: 35.705% 
057  22176 |Loss: 1.718 | Acc: 35.723% 
057  22177 |Loss: 1.718 | Acc: 35.760% 
057  22178 |Loss: 1.718 | Acc: 35.763% 
057  22179 |Loss: 1.718 | Acc: 35.741% 
057  22180 |Loss: 1.719 | Acc: 35.731% 
057  22181 |Loss: 1.719 | Acc: 35.729% 
057  22182 |Loss: 1.719 | Acc: 35.716% 
057  22183 |Loss: 1.720 | Acc: 35.693% 
057  22184 |Loss: 1.720 | Acc: 35.672% 
057  22185 |Loss: 1.720 | Acc: 35.678% 
057  22186 |Loss: 1.720 | Acc: 35.690% 
057  22187 |Loss: 1.721 | Acc: 35.682% 
057  22188 |Loss: 1.721 | Acc: 35.691% 
057  22189 |Loss: 1.720 | Acc: 35.700% 
057  22190 |Loss: 1.720 | Acc: 35.706% 
057  22191 |Loss: 1.721 | Acc: 35.678% 
057  22192 |Loss: 1.721 | Acc: 35.684% 
057  22193 |Loss: 1.721 | Acc: 35.682% 
057  22194 |Loss: 1.721 | Acc: 35.660% 
057  22195 |Loss: 1.722 | Acc: 35.640% 
057  22196 |Loss: 1.722 | Acc: 35.622% 
057  22197 |Loss: 1.723 | Acc: 35.613% 
057  22198 |Loss: 1.722 | Acc: 35.617% 
057  22199 |Loss: 1.722 | Acc: 35.602% 
057  22200 |Loss: 1.723 | Acc: 35.596% 
057  22201 |Loss: 1.723 | Acc: 35.589% 
057  22202 |Loss: 1.723 | Acc: 35.578% 
057  22203 |Loss: 1.723 | Acc: 35.581% 
057  22204 |Loss: 1.723 | Acc: 35.587% 
057  22205 |Loss: 1.723 | Acc: 35.581% 
057  22206 |Loss: 1.723 | Acc: 35.590% 
057  22207 |Loss: 1.723 | Acc: 35.583% 
057  22208 |Loss: 1.723 | Acc: 35.597% 
057  22209 |Loss: 1.723 | Acc: 35.593% 
057  22210 |Loss: 1.723 | Acc: 35.587% 
057  22211 |Loss: 1.722 | Acc: 35.600% 
057  22212 |Loss: 1.723 | Acc: 35.601% 
057  22213 |Loss: 1.722 | Acc: 35.627% 
057  22214 |Loss: 1.722 | Acc: 35.643% 
057  22215 |Loss: 1.722 | Acc: 35.626% 
057  22216 |Loss: 1.723 | Acc: 35.605% 
057  22217 |Loss: 1.723 | Acc: 35.597% 
057  22218 |Loss: 1.723 | Acc: 35.617% 
057  22219 |Loss: 1.723 | Acc: 35.618% 
057  22220 |Loss: 1.724 | Acc: 35.631% 
057  22221 |Loss: 1.724 | Acc: 35.630% 
057  22222 |Loss: 1.724 | Acc: 35.631% 
057  22223 |Loss: 1.724 | Acc: 35.605% 
057  22224 |Loss: 1.724 | Acc: 35.604% 
057  22225 |Loss: 1.724 | Acc: 35.607% 
057  22226 |Loss: 1.724 | Acc: 35.599% 
057  22227 |Loss: 1.724 | Acc: 35.607% 
057  22228 |Loss: 1.724 | Acc: 35.610% 
057  22229 |Loss: 1.724 | Acc: 35.602% 
057  22230 |Loss: 1.724 | Acc: 35.615% 
057  22231 |Loss: 1.724 | Acc: 35.627% 
057  22232 |Loss: 1.724 | Acc: 35.614% 
057  22233 |Loss: 1.724 | Acc: 35.627% 
057  22234 |Loss: 1.724 | Acc: 35.665% 
057  22235 |Loss: 1.724 | Acc: 35.670% 
057  22236 |Loss: 1.724 | Acc: 35.669% 
057  22237 |Loss: 1.725 | Acc: 35.667% 
057  22238 |Loss: 1.725 | Acc: 35.663% 
057  22239 |Loss: 1.725 | Acc: 35.660% 
