126  48876 |Loss: 0.228 | Acc: 90.625% 
126  48996 |Loss: 0.225 | Acc: 92.401% 
126  48997 |Loss: 0.225 | Acc: 92.405% 
126  48998 |Loss: 0.225 | Acc: 92.416% 
126  48999 |Loss: 0.224 | Acc: 92.427% 
126  49000 |Loss: 0.224 | Acc: 92.394% 
126  49001 |Loss: 0.226 | Acc: 92.374% 
126  49002 |Loss: 0.226 | Acc: 92.360% 
126  49003 |Loss: 0.225 | Acc: 92.371% 
126  49004 |Loss: 0.225 | Acc: 92.387% 
126  49005 |Loss: 0.225 | Acc: 92.398% 
126  49006 |Loss: 0.224 | Acc: 92.414% 
126  49007 |Loss: 0.224 | Acc: 92.406% 
126  49008 |Loss: 0.224 | Acc: 92.422% 
126  49009 |Loss: 0.224 | Acc: 92.415% 
126  49010 |Loss: 0.225 | Acc: 92.390% 
126  49011 |Loss: 0.225 | Acc: 92.394% 
126  49012 |Loss: 0.225 | Acc: 92.381% 
126  49013 |Loss: 0.226 | Acc: 92.369% 
126  49014 |Loss: 0.225 | Acc: 92.384% 
126  49015 |Loss: 0.225 | Acc: 92.372% 
126  49016 |Loss: 0.225 | Acc: 92.387% 
126  49017 |Loss: 0.225 | Acc: 92.375% 
126  49018 |Loss: 0.225 | Acc: 92.384% 
126  49019 |Loss: 0.225 | Acc: 92.383% 
126  49020 |Loss: 0.225 | Acc: 92.381% 
126  49021 |Loss: 0.225 | Acc: 92.375% 
126  49022 |Loss: 0.226 | Acc: 92.384% 
126  49023 |Loss: 0.225 | Acc: 92.399% 
126  49024 |Loss: 0.225 | Acc: 92.402% 
126  49025 |Loss: 0.225 | Acc: 92.411% 
126  49026 |Loss: 0.225 | Acc: 92.394% 
126  49027 |Loss: 0.225 | Acc: 92.414% 
126  49028 |Loss: 0.224 | Acc: 92.422% 
126  49029 |Loss: 0.225 | Acc: 92.411% 
126  49030 |Loss: 0.225 | Acc: 92.414% 
126  49031 |Loss: 0.225 | Acc: 92.383% 
126  49032 |Loss: 0.225 | Acc: 92.396% 
126  49033 |Loss: 0.225 | Acc: 92.380% 
126  49034 |Loss: 0.225 | Acc: 92.394% 
126  49035 |Loss: 0.225 | Acc: 92.373% 
126  49036 |Loss: 0.225 | Acc: 92.352% 
126  49037 |Loss: 0.225 | Acc: 92.347% 
126  49038 |Loss: 0.226 | Acc: 92.288% 
126  49039 |Loss: 0.226 | Acc: 92.292% 
126  49040 |Loss: 0.226 | Acc: 92.315% 
126  49041 |Loss: 0.226 | Acc: 92.324% 
126  49042 |Loss: 0.226 | Acc: 92.328% 
126  49043 |Loss: 0.225 | Acc: 92.332% 
126  49044 |Loss: 0.226 | Acc: 92.331% 
126  49045 |Loss: 0.225 | Acc: 92.339% 
126  49046 |Loss: 0.225 | Acc: 92.347% 
126  49047 |Loss: 0.225 | Acc: 92.328% 
126  49048 |Loss: 0.225 | Acc: 92.323% 
126  49049 |Loss: 0.225 | Acc: 92.327% 
126  49050 |Loss: 0.225 | Acc: 92.312% 
126  49051 |Loss: 0.225 | Acc: 92.298% 
126  49052 |Loss: 0.225 | Acc: 92.307% 
126  49053 |Loss: 0.226 | Acc: 92.284% 
126  49054 |Loss: 0.226 | Acc: 92.297% 
126  49055 |Loss: 0.225 | Acc: 92.296% 
126  49056 |Loss: 0.225 | Acc: 92.295% 
126  49057 |Loss: 0.225 | Acc: 92.303% 
126  49058 |Loss: 0.225 | Acc: 92.311% 
126  49059 |Loss: 0.225 | Acc: 92.294% 
126  49060 |Loss: 0.225 | Acc: 92.297% 
126  49061 |Loss: 0.225 | Acc: 92.305% 
126  49062 |Loss: 0.225 | Acc: 92.317% 
126  49063 |Loss: 0.225 | Acc: 92.296% 
126  49064 |Loss: 0.226 | Acc: 92.283% 
126  49065 |Loss: 0.225 | Acc: 92.282% 
126  49066 |Loss: 0.226 | Acc: 92.277% 
126  49067 |Loss: 0.225 | Acc: 92.273% 
126  49068 |Loss: 0.225 | Acc: 92.268% 
126  49069 |Loss: 0.225 | Acc: 92.284% 
126  49070 |Loss: 0.226 | Acc: 92.272% 
126  49071 |Loss: 0.226 | Acc: 92.275% 
126  49072 |Loss: 0.226 | Acc: 92.279% 
126  49073 |Loss: 0.226 | Acc: 92.262% 
126  49074 |Loss: 0.226 | Acc: 92.254% 
126  49075 |Loss: 0.226 | Acc: 92.234% 
126  49076 |Loss: 0.226 | Acc: 92.238% 
126  49077 |Loss: 0.226 | Acc: 92.222% 
126  49078 |Loss: 0.226 | Acc: 92.214% 
126  49079 |Loss: 0.226 | Acc: 92.207% 
126  49080 |Loss: 0.227 | Acc: 92.195% 
126  49081 |Loss: 0.227 | Acc: 92.199% 
126  49082 |Loss: 0.226 | Acc: 92.206% 
126  49083 |Loss: 0.227 | Acc: 92.206% 
126  49084 |Loss: 0.227 | Acc: 92.210% 
126  49085 |Loss: 0.226 | Acc: 92.232% 
126  49086 |Loss: 0.226 | Acc: 92.243% 
126  49087 |Loss: 0.226 | Acc: 92.250% 
126  49088 |Loss: 0.226 | Acc: 92.257% 
126  49089 |Loss: 0.226 | Acc: 92.268% 
126  49090 |Loss: 0.226 | Acc: 92.264% 
126  49091 |Loss: 0.226 | Acc: 92.274% 
126  49092 |Loss: 0.226 | Acc: 92.274% 
126  49093 |Loss: 0.226 | Acc: 92.266% 
126  49094 |Loss: 0.226 | Acc: 92.248% 
126  49095 |Loss: 0.226 | Acc: 92.266% 
126  49096 |Loss: 0.226 | Acc: 92.262% 
126  49097 |Loss: 0.226 | Acc: 92.272% 
126  49098 |Loss: 0.226 | Acc: 92.254% 
126  49099 |Loss: 0.225 | Acc: 92.275% 
126  49100 |Loss: 0.225 | Acc: 92.281% 
126  49101 |Loss: 0.225 | Acc: 92.274% 
126  49102 |Loss: 0.225 | Acc: 92.291% 
126  49103 |Loss: 0.225 | Acc: 92.304% 
126  49104 |Loss: 0.225 | Acc: 92.297% 
126  49105 |Loss: 0.225 | Acc: 92.289% 
126  49106 |Loss: 0.225 | Acc: 92.292% 
126  49107 |Loss: 0.225 | Acc: 92.305% 
126  49108 |Loss: 0.225 | Acc: 92.308% 
126  49109 |Loss: 0.225 | Acc: 92.318% 
126  49110 |Loss: 0.225 | Acc: 92.317% 
126  49111 |Loss: 0.225 | Acc: 92.327% 
126  49112 |Loss: 0.224 | Acc: 92.336% 
126  49113 |Loss: 0.224 | Acc: 92.342% 
126  49114 |Loss: 0.224 | Acc: 92.328% 
126  49115 |Loss: 0.224 | Acc: 92.337% 
126  49116 |Loss: 0.224 | Acc: 92.330% 
126  49117 |Loss: 0.224 | Acc: 92.342% 
126  49118 |Loss: 0.224 | Acc: 92.355% 
126  49119 |Loss: 0.223 | Acc: 92.360% 
126  49120 |Loss: 0.223 | Acc: 92.350% 
126  49121 |Loss: 0.223 | Acc: 92.356% 
126  49122 |Loss: 0.223 | Acc: 92.346% 
126  49123 |Loss: 0.223 | Acc: 92.351% 
126  49124 |Loss: 0.223 | Acc: 92.357% 
126  49125 |Loss: 0.223 | Acc: 92.369% 
126  49126 |Loss: 0.223 | Acc: 92.374% 
126  49127 |Loss: 0.223 | Acc: 92.383% 
126  49128 |Loss: 0.223 | Acc: 92.373% 
126  49129 |Loss: 0.222 | Acc: 92.391% 
126  49130 |Loss: 0.223 | Acc: 92.377% 
126  49131 |Loss: 0.223 | Acc: 92.368% 
126  49132 |Loss: 0.223 | Acc: 92.343% 
126  49133 |Loss: 0.224 | Acc: 92.333% 
126  49134 |Loss: 0.223 | Acc: 92.347% 
126  49135 |Loss: 0.224 | Acc: 92.344% 
126  49136 |Loss: 0.223 | Acc: 92.349% 
126  49137 |Loss: 0.223 | Acc: 92.346% 
126  49138 |Loss: 0.224 | Acc: 92.345% 
126  49139 |Loss: 0.224 | Acc: 92.341% 
126  49140 |Loss: 0.224 | Acc: 92.341% 
126  49141 |Loss: 0.224 | Acc: 92.352% 
126  49142 |Loss: 0.224 | Acc: 92.351% 
126  49143 |Loss: 0.224 | Acc: 92.336% 
126  49144 |Loss: 0.225 | Acc: 92.333% 
126  49145 |Loss: 0.224 | Acc: 92.338% 
126  49146 |Loss: 0.224 | Acc: 92.337% 
126  49147 |Loss: 0.224 | Acc: 92.337% 
126  49148 |Loss: 0.224 | Acc: 92.339% 
126  49149 |Loss: 0.224 | Acc: 92.333% 
126  49150 |Loss: 0.224 | Acc: 92.330% 
126  49151 |Loss: 0.224 | Acc: 92.332% 
126  49152 |Loss: 0.224 | Acc: 92.331% 
126  49153 |Loss: 0.224 | Acc: 92.339% 
126  49154 |Loss: 0.224 | Acc: 92.339% 
126  49155 |Loss: 0.224 | Acc: 92.338% 
126  49156 |Loss: 0.224 | Acc: 92.360% 
126  49157 |Loss: 0.224 | Acc: 92.351% 
126  49158 |Loss: 0.224 | Acc: 92.350% 
126  49159 |Loss: 0.224 | Acc: 92.344% 
126  49160 |Loss: 0.224 | Acc: 92.338% 
126  49161 |Loss: 0.224 | Acc: 92.335% 
126  49162 |Loss: 0.225 | Acc: 92.324% 
126  49163 |Loss: 0.225 | Acc: 92.304% 
126  49164 |Loss: 0.225 | Acc: 92.306% 
126  49165 |Loss: 0.225 | Acc: 92.298% 
126  49166 |Loss: 0.224 | Acc: 92.311% 
126  49167 |Loss: 0.224 | Acc: 92.305% 
126  49168 |Loss: 0.224 | Acc: 92.305% 
126  49169 |Loss: 0.224 | Acc: 92.315% 
126  49170 |Loss: 0.224 | Acc: 92.315% 
126  49171 |Loss: 0.224 | Acc: 92.319% 
126  49172 |Loss: 0.224 | Acc: 92.319% 
126  49173 |Loss: 0.224 | Acc: 92.316% 
126  49174 |Loss: 0.224 | Acc: 92.318% 
126  49175 |Loss: 0.224 | Acc: 92.323% 
126  49176 |Loss: 0.224 | Acc: 92.325% 
126  49177 |Loss: 0.224 | Acc: 92.322% 
126  49178 |Loss: 0.224 | Acc: 92.327% 
126  49179 |Loss: 0.224 | Acc: 92.334% 
126  49180 |Loss: 0.224 | Acc: 92.336% 
126  49181 |Loss: 0.224 | Acc: 92.341% 
126  49182 |Loss: 0.224 | Acc: 92.335% 
126  49183 |Loss: 0.224 | Acc: 92.337% 
126  49184 |Loss: 0.224 | Acc: 92.329% 
126  49185 |Loss: 0.224 | Acc: 92.339% 
126  49186 |Loss: 0.223 | Acc: 92.346% 
126  49187 |Loss: 0.223 | Acc: 92.348% 
126  49188 |Loss: 0.224 | Acc: 92.345% 
126  49189 |Loss: 0.224 | Acc: 92.344% 
126  49190 |Loss: 0.224 | Acc: 92.331% 
126  49191 |Loss: 0.225 | Acc: 92.326% 
126  49192 |Loss: 0.225 | Acc: 92.326% 
126  49193 |Loss: 0.225 | Acc: 92.318% 
126  49194 |Loss: 0.225 | Acc: 92.317% 
126  49195 |Loss: 0.225 | Acc: 92.307% 
126  49196 |Loss: 0.225 | Acc: 92.314% 
126  49197 |Loss: 0.225 | Acc: 92.311% 
126  49198 |Loss: 0.225 | Acc: 92.311% 
126  49199 |Loss: 0.225 | Acc: 92.320% 
126  49200 |Loss: 0.225 | Acc: 92.322% 
126  49201 |Loss: 0.225 | Acc: 92.338% 
126  49202 |Loss: 0.225 | Acc: 92.333% 
126  49203 |Loss: 0.225 | Acc: 92.347% 
126  49204 |Loss: 0.224 | Acc: 92.349% 
126  49205 |Loss: 0.224 | Acc: 92.344% 
126  49206 |Loss: 0.224 | Acc: 92.348% 
126  49207 |Loss: 0.224 | Acc: 92.350% 
126  49208 |Loss: 0.224 | Acc: 92.349% 
126  49209 |Loss: 0.224 | Acc: 92.356% 
126  49210 |Loss: 0.224 | Acc: 92.355% 
126  49211 |Loss: 0.224 | Acc: 92.362% 
126  49212 |Loss: 0.224 | Acc: 92.343% 
126  49213 |Loss: 0.224 | Acc: 92.333% 
126  49214 |Loss: 0.225 | Acc: 92.328% 
126  49215 |Loss: 0.224 | Acc: 92.325% 
126  49216 |Loss: 0.225 | Acc: 92.320% 
126  49217 |Loss: 0.224 | Acc: 92.329% 
126  49218 |Loss: 0.224 | Acc: 92.336% 
126  49219 |Loss: 0.224 | Acc: 92.331% 
126  49220 |Loss: 0.224 | Acc: 92.348% 
126  49221 |Loss: 0.224 | Acc: 92.359% 
126  49222 |Loss: 0.224 | Acc: 92.356% 
126  49223 |Loss: 0.224 | Acc: 92.351% 
126  49224 |Loss: 0.224 | Acc: 92.360% 
126  49225 |Loss: 0.224 | Acc: 92.366% 
126  49226 |Loss: 0.224 | Acc: 92.370% 
126  49227 |Loss: 0.224 | Acc: 92.372% 
126  49228 |Loss: 0.224 | Acc: 92.373% 
126  49229 |Loss: 0.224 | Acc: 92.375% 
126  49230 |Loss: 0.224 | Acc: 92.375% 
126  49231 |Loss: 0.224 | Acc: 92.370% 
126  49232 |Loss: 0.224 | Acc: 92.369% 
126  49233 |Loss: 0.224 | Acc: 92.384% 
126  49234 |Loss: 0.224 | Acc: 92.392% 
126  49235 |Loss: 0.224 | Acc: 92.389% 
126  49236 |Loss: 0.224 | Acc: 92.382% 
126  49237 |Loss: 0.224 | Acc: 92.373% 
126  49238 |Loss: 0.224 | Acc: 92.373% 
126  49239 |Loss: 0.224 | Acc: 92.370% 
126  49240 |Loss: 0.224 | Acc: 92.382% 
126  49241 |Loss: 0.224 | Acc: 92.384% 
126  49242 |Loss: 0.224 | Acc: 92.381% 
126  49243 |Loss: 0.223 | Acc: 92.391% 
126  49244 |Loss: 0.223 | Acc: 92.389% 
126  49245 |Loss: 0.223 | Acc: 92.394% 
126  49246 |Loss: 0.224 | Acc: 92.379% 
126  49247 |Loss: 0.224 | Acc: 92.377% 
126  49248 |Loss: 0.223 | Acc: 92.382% 
126  49249 |Loss: 0.224 | Acc: 92.367% 
126  49250 |Loss: 0.224 | Acc: 92.367% 
126  49251 |Loss: 0.224 | Acc: 92.366% 
126  49252 |Loss: 0.224 | Acc: 92.362% 
126  49253 |Loss: 0.224 | Acc: 92.361% 
126  49254 |Loss: 0.224 | Acc: 92.350% 
126  49255 |Loss: 0.224 | Acc: 92.350% 
126  49256 |Loss: 0.224 | Acc: 92.354% 
126  49257 |Loss: 0.224 | Acc: 92.349% 
126  49258 |Loss: 0.224 | Acc: 92.351% 
126  49259 |Loss: 0.224 | Acc: 92.344% 
126  49260 |Loss: 0.224 | Acc: 92.346% 
126  49261 |Loss: 0.224 | Acc: 92.343% 
126  49262 |Loss: 0.224 | Acc: 92.347% 
126  49263 |Loss: 0.224 | Acc: 92.355% 
126  49264 |Loss: 0.224 | Acc: 92.348% 
126  49265 |Loss: 0.224 | Acc: 92.346% 
126  49266 |Loss: 0.224 | Acc: 92.350% 
127  49267 |Loss: 0.190 | Acc: 92.188% 
127  49268 |Loss: 0.201 | Acc: 92.969% 
127  49269 |Loss: 0.210 | Acc: 92.448% 
127  49270 |Loss: 0.193 | Acc: 93.359% 
127  49271 |Loss: 0.197 | Acc: 93.438% 
127  49272 |Loss: 0.200 | Acc: 93.099% 
127  49273 |Loss: 0.197 | Acc: 93.192% 
127  49274 |Loss: 0.197 | Acc: 93.164% 
127  49275 |Loss: 0.188 | Acc: 93.403% 
127  49276 |Loss: 0.187 | Acc: 93.516% 
127  49277 |Loss: 0.188 | Acc: 93.537% 
127  49278 |Loss: 0.188 | Acc: 93.555% 
127  49279 |Loss: 0.188 | Acc: 93.510% 
127  49280 |Loss: 0.185 | Acc: 93.583% 
127  49281 |Loss: 0.188 | Acc: 93.333% 
127  49282 |Loss: 0.195 | Acc: 92.871% 
127  49283 |Loss: 0.202 | Acc: 92.647% 
127  49284 |Loss: 0.203 | Acc: 92.708% 
127  49285 |Loss: 0.199 | Acc: 92.887% 
127  49286 |Loss: 0.201 | Acc: 92.852% 
127  49287 |Loss: 0.201 | Acc: 92.820% 
127  49288 |Loss: 0.204 | Acc: 92.720% 
127  49289 |Loss: 0.206 | Acc: 92.697% 
127  49290 |Loss: 0.203 | Acc: 92.839% 
127  49291 |Loss: 0.205 | Acc: 92.812% 
127  49292 |Loss: 0.205 | Acc: 92.849% 
127  49293 |Loss: 0.203 | Acc: 92.940% 
127  49294 |Loss: 0.203 | Acc: 92.913% 
127  49295 |Loss: 0.203 | Acc: 92.915% 
127  49296 |Loss: 0.203 | Acc: 92.969% 
127  49297 |Loss: 0.203 | Acc: 92.994% 
127  49298 |Loss: 0.201 | Acc: 93.066% 
127  49299 |Loss: 0.202 | Acc: 93.063% 
127  49300 |Loss: 0.208 | Acc: 92.923% 
127  49301 |Loss: 0.207 | Acc: 92.969% 
127  49302 |Loss: 0.206 | Acc: 92.969% 
127  49303 |Loss: 0.204 | Acc: 93.053% 
127  49304 |Loss: 0.207 | Acc: 92.948% 
127  49305 |Loss: 0.207 | Acc: 92.929% 
127  49306 |Loss: 0.208 | Acc: 92.852% 
127  49307 |Loss: 0.209 | Acc: 92.816% 
127  49308 |Loss: 0.207 | Acc: 92.839% 
127  49309 |Loss: 0.207 | Acc: 92.842% 
127  49310 |Loss: 0.208 | Acc: 92.809% 
127  49311 |Loss: 0.209 | Acc: 92.778% 
127  49312 |Loss: 0.208 | Acc: 92.833% 
127  49313 |Loss: 0.206 | Acc: 92.919% 
127  49314 |Loss: 0.206 | Acc: 92.985% 
127  49315 |Loss: 0.208 | Acc: 92.905% 
127  49316 |Loss: 0.208 | Acc: 92.969% 
127  49317 |Loss: 0.209 | Acc: 92.923% 
127  49318 |Loss: 0.209 | Acc: 92.909% 
127  49319 |Loss: 0.208 | Acc: 92.925% 
127  49320 |Loss: 0.208 | Acc: 92.925% 
127  49321 |Loss: 0.208 | Acc: 92.940% 
127  49322 |Loss: 0.206 | Acc: 92.983% 
127  49323 |Loss: 0.205 | Acc: 92.996% 
127  49324 |Loss: 0.204 | Acc: 93.050% 
127  49325 |Loss: 0.205 | Acc: 93.048% 
127  49326 |Loss: 0.205 | Acc: 93.060% 
127  49327 |Loss: 0.205 | Acc: 93.033% 
127  49328 |Loss: 0.205 | Acc: 93.019% 
127  49329 |Loss: 0.204 | Acc: 93.080% 
127  49330 |Loss: 0.204 | Acc: 93.054% 
127  49331 |Loss: 0.203 | Acc: 93.101% 
127  49332 |Loss: 0.202 | Acc: 93.123% 
127  49333 |Loss: 0.203 | Acc: 93.120% 
127  49334 |Loss: 0.203 | Acc: 93.118% 
127  49335 |Loss: 0.202 | Acc: 93.139% 
127  49336 |Loss: 0.202 | Acc: 93.114% 
127  49337 |Loss: 0.203 | Acc: 93.090% 
127  49338 |Loss: 0.203 | Acc: 93.056% 
127  49339 |Loss: 0.204 | Acc: 93.054% 
127  49340 |Loss: 0.205 | Acc: 93.022% 
127  49341 |Loss: 0.207 | Acc: 92.969% 
127  49342 |Loss: 0.206 | Acc: 92.969% 
127  49343 |Loss: 0.208 | Acc: 92.928% 
127  49344 |Loss: 0.207 | Acc: 92.919% 
127  49345 |Loss: 0.208 | Acc: 92.870% 
127  49346 |Loss: 0.208 | Acc: 92.871% 
127  49347 |Loss: 0.207 | Acc: 92.892% 
127  49348 |Loss: 0.208 | Acc: 92.845% 
127  49349 |Loss: 0.208 | Acc: 92.865% 
127  49350 |Loss: 0.208 | Acc: 92.866% 
127  49351 |Loss: 0.208 | Acc: 92.904% 
127  49352 |Loss: 0.207 | Acc: 92.932% 
127  49353 |Loss: 0.208 | Acc: 92.915% 
127  49354 |Loss: 0.208 | Acc: 92.853% 
127  49355 |Loss: 0.208 | Acc: 92.863% 
127  49356 |Loss: 0.208 | Acc: 92.856% 
127  49357 |Loss: 0.209 | Acc: 92.840% 
127  49358 |Loss: 0.209 | Acc: 92.858% 
127  49359 |Loss: 0.212 | Acc: 92.759% 
127  49360 |Loss: 0.211 | Acc: 92.786% 
127  49361 |Loss: 0.210 | Acc: 92.821% 
127  49362 |Loss: 0.210 | Acc: 92.798% 
127  49363 |Loss: 0.211 | Acc: 92.800% 
127  49364 |Loss: 0.211 | Acc: 92.785% 
127  49365 |Loss: 0.210 | Acc: 92.811% 
127  49366 |Loss: 0.211 | Acc: 92.805% 
127  49367 |Loss: 0.211 | Acc: 92.799% 
127  49368 |Loss: 0.212 | Acc: 92.785% 
127  49369 |Loss: 0.212 | Acc: 92.787% 
127  49370 |Loss: 0.212 | Acc: 92.728% 
127  49371 |Loss: 0.213 | Acc: 92.731% 
127  49372 |Loss: 0.212 | Acc: 92.770% 
127  49373 |Loss: 0.211 | Acc: 92.764% 
127  49374 |Loss: 0.211 | Acc: 92.766% 
127  49375 |Loss: 0.210 | Acc: 92.768% 
127  49376 |Loss: 0.211 | Acc: 92.741% 
127  49377 |Loss: 0.211 | Acc: 92.751% 
127  49378 |Loss: 0.211 | Acc: 92.753% 
127  49379 |Loss: 0.212 | Acc: 92.768% 
127  49380 |Loss: 0.212 | Acc: 92.763% 
127  49381 |Loss: 0.211 | Acc: 92.792% 
127  49382 |Loss: 0.211 | Acc: 92.773% 
127  49383 |Loss: 0.211 | Acc: 92.768% 
127  49384 |Loss: 0.211 | Acc: 92.797% 
127  49385 |Loss: 0.211 | Acc: 92.798% 
127  49386 |Loss: 0.211 | Acc: 92.812% 
127  49387 |Loss: 0.211 | Acc: 92.820% 
127  49388 |Loss: 0.211 | Acc: 92.821% 
127  49389 |Loss: 0.211 | Acc: 92.829% 
127  49390 |Loss: 0.212 | Acc: 92.811% 
127  49391 |Loss: 0.212 | Acc: 92.838% 
127  49392 |Loss: 0.212 | Acc: 92.820% 
